Benchmark,Config,Instability,Time,Average,CI Lower,CI Upper
zipkin2.internal.BufferBenchmarks.writeUtf8_chinese,"(3, 20)",0.0785778721966891,60,161.3606178524313,155.53733071733052,168.0495931090734
zipkin2.internal.BufferBenchmarks.writeUtf8_chinese_jdk,"(3, 20)",0.12651365730633984,60,207.47280627017622,196.02056716508358,222.15217601208045
zipkin2.internal.BufferBenchmarks.writeVarint_32,"(3, 20)",0.024616101678832717,60,35.40475698649762,35.04875756168808,35.89241329080973
zipkin2.internal.BufferBenchmarks.writeVarint_64,"(3, 20)",0.01752906045700479,60,47.542531980870805,47.12746342039905,47.987728544104144
zipkin2.EndpointBenchmarks.parseIpv4_addr,"(3, 20)",0.1071946460785141,60,140.7727411448938,134.54207824188273,149.35382329210088
zipkin2.EndpointBenchmarks.parseIpv4_literal,"(3, 20)",0.12874815834119213,60,127.66931842118775,122.14927920920682,138.22305873543343
zipkin2.EndpointBenchmarks.parseIpv6_addr,"(3, 20)",0.12539384780657914,60,134.21761562120994,126.68199311948756,144.24604916938725
zipkin2.EndpointBenchmarks.parseIpv6_literal,"(3, 20)",0.06374537860550188,60,436.86051630808197,424.23058534370574,451.1012018656318
zipkin2.SpanBenchmarks.buildClientSpan,"(3, 20)",0.08157976836301775,60,306.67425469646076,296.9363614508919,321.2878772065429
zipkin2.SpanBenchmarks.buildClientSpan_clear,"(3, 20)",0.08563325187356921,60,301.09355818810286,290.09616519331445,316.01611575850137
zipkin2.SpanBenchmarks.buildClientSpan_clone,"(3, 20)",0.2913942504146124,60,282.0296647968744,251.6672371927656,332.4176383446254
zipkin2.codec.CodecBenchmarks.readChineseSpan_json,"(3, 20)",0.026458978420995465,60,8663.188287888415,8558.680155334596,8783.828200639084
zipkin2.codec.CodecBenchmarks.readChineseSpan_proto3,"(3, 20)",0.04140764362918023,60,2089.160661445957,2048.6562052157315,2136.341493629533
zipkin2.codec.CodecBenchmarks.readChineseSpan_proto3_protobuf,"(3, 20)",0.10710443261421963,60,138.09546514616179,131.67444608448653,146.9615895082725
zipkin2.codec.CodecBenchmarks.readClientSpan_java,"(3, 20)",0.02733336889359835,60,12325.379960285882,12159.110289990589,12504.433166594026
zipkin2.codec.CodecBenchmarks.readClientSpan_json,"(3, 20)",0.02898902270733718,60,8947.964045321789,8824.376141171946,9080.353031785131
zipkin2.codec.CodecBenchmarks.readClientSpan_proto3,"(3, 20)",0.03549933350221463,60,1977.6027247598213,1942.8383892018435,2014.0418183899078
zipkin2.codec.CodecBenchmarks.readClientSpan_proto3_protobuf,"(3, 20)",0.1474606236539768,60,137.14229619348436,130.60609956193326,150.5544554401747
zipkin2.codec.CodecBenchmarks.readTenClientSpans_json,"(3, 20)",0.011127341115955439,60,65097.97362306693,64786.21967845137,65518.46664997251
zipkin2.codec.CodecBenchmarks.writeChineseSpan_json,"(3, 20)",0.03123083374405304,60,1684.2297298114795,1661.0410146948432,1714.7502202400942
zipkin2.codec.CodecBenchmarks.writeChineseSpan_proto3,"(3, 20)",0.02234491410885757,60,1354.8547885584242,1341.5321430407644,1371.5668495959405
zipkin2.codec.CodecBenchmarks.writeClientSpan_java,"(3, 20)",0.05798591097421512,60,4199.097056329971,4077.4652763135805,4320.985297614453
zipkin2.codec.CodecBenchmarks.writeClientSpan_json,"(3, 20)",0.03087735278086955,60,1699.2184011960474,1675.0484703203315,1728.2872709924093
zipkin2.codec.CodecBenchmarks.writeClientSpan_json_legacy,"(3, 20)",0.018185290071442997,60,3818.4414925964506,3789.2530090923724,3859.3444745479105
zipkin2.codec.CodecBenchmarks.writeClientSpan_proto3,"(3, 20)",0.028736078777238504,60,1086.2865865228418,1072.2517649883896,1103.2415709334227
zipkin2.codec.CodecBenchmarks.writeTenClientSpans_json,"(3, 20)",0.017489467364726438,60,15964.891714877303,15842.431824338668,16109.793818635728
zipkin2.codec.CodecBenchmarks.writeTenClientSpans_json_legacy,"(3, 20)",0.0182479940618428,60,34908.78682245065,34595.36050886737,35238.357205815955
zipkin2.collector.MetricsBenchmarks.incrementBytes_longSpans_inMemory,"(3, 20)",0.019100680381260893,60,44.96489144262203,44.55182383459291,45.40825276472395
zipkin2.collector.MetricsBenchmarks.incrementBytes_mediumSpans_inMemory,"(3, 20)",0.016690522706716764,60,45.24331627704762,44.8912275661843,45.67261129790609
zipkin2.collector.MetricsBenchmarks.incrementBytes_shortSpans_inMemory,"(3, 20)",0.015015539544080515,60,44.91180503598742,44.58219845379551,45.25157546584062
zipkin2.internal.BufferBenchmarks.utf8SizeInBytes_chinese,"(3, 20)",0.05319557996830773,60,99.24080143109079,96.73202904149554,101.93062905880588
zipkin2.internal.BufferBenchmarks.varIntSizeInBytes_32,"(3, 20)",0.021109501730355907,60,34.13933812384576,33.80044024410554,34.51671827243413
zipkin2.internal.BufferBenchmarks.varIntSizeInBytes_64,"(3, 20)",0.016104680554144934,60,33.47304388782515,33.22855878350534,33.759694196493136
zipkin2.internal.BufferBenchmarks.writeLongLe,"(3, 20)",0.014919095946957221,60,37.519538205112674,37.23120980761537,37.78925818182539
