,Mean (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Median (RMAD)
Mean (CV),0.0,0.047866805411030174,0.01664932362122789,-0.08220603537981269,-0.055150884495317375
Mean (RCIW_1),-0.047866805411030174,0.0,-0.03537981269510926,-0.1279916753381894,-0.09261186264308012
Mean (RCIW_2),-0.01664932362122789,0.03537981269510926,0.0,-0.17377731529656607,-0.1550468262226847
Median (RCIW_3),0.08220603537981269,0.1279916753381894,0.17377731529656607,0.0,0.008324661810613945
Median (RMAD),0.055150884495317375,0.09261186264308012,0.1550468262226847,-0.008324661810613945,0.0
