m_id,n,ns_per_op,it_setup,fork_setup,it_pos,fork_pos,b_name
0,22030.0,41.518474807081255,20,3,1,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
1,21972.0,47.61419078827599,20,3,2,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
2,21992.0,41.57252637322663,20,3,3,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
3,21860.0,40.99135407136322,20,3,4,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
4,21675.0,40.93988465974625,20,3,5,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
5,22097.0,41.62343304520976,20,3,6,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
6,22484.0,41.52174879914606,20,3,7,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
7,20567.0,43.83940292701901,20,3,8,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
8,22389.0,41.80932600830765,20,3,9,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
9,21507.0,41.60566327242293,20,3,10,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
10,21923.0,40.84322401131232,20,3,11,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
11,21791.0,41.54761139920151,20,3,12,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
12,20593.0,42.051182440635166,20,3,13,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
13,22500.0,41.02053333333333,20,3,14,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
14,22389.0,42.22863906382599,20,3,15,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
15,22498.0,42.86269890656947,20,3,16,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
16,22140.0,41.5843721770551,20,3,17,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
17,22405.0,42.09096183887525,20,3,18,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
18,22369.0,41.541776565783,20,3,19,1,io.netty.handler.codec.CodecOutputListBenchmark.arrayList
