m_id,n,ns_per_op,it_setup,fork_setup,it_pos,fork_pos,b_name
0,50233.0,81.67393944219936,20,3,1,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
1,51328.0,60.25307824189526,20,3,2,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
2,50559.0,64.72758559306948,20,3,3,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
3,45280.0,67.69198321554771,20,3,4,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
4,50769.0,62.772124721779036,20,3,5,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
5,51013.0,79.05159469154921,20,3,6,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
6,61499.0,96.30618384038765,20,3,7,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
7,50805.0,69.59378013975002,20,3,8,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
8,46002.0,61.285161514716755,20,3,9,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
9,50688.0,66.17514993686869,20,3,10,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
10,46633.0,68.04659790277272,20,3,11,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
11,50486.0,69.88767182981421,20,3,12,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
12,49122.0,63.07625910997109,20,3,13,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
13,50702.0,89.99108516429332,20,3,14,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
14,61117.0,76.91671711635061,20,3,15,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
15,47729.0,69.23643906220536,20,3,16,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
16,62907.0,78.70756831513187,20,3,17,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
17,47383.0,82.3352468184792,20,3,18,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
18,47775.0,70.26796441653585,20,3,19,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
19,62062.0,84.83626051367987,20,3,20,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
20,58903.0,268.61891584469384,20,3,1,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
21,73494.0,245.06565161781913,20,3,2,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
22,59581.0,251.35613702354777,20,3,3,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
23,61284.0,238.60763005025782,20,3,4,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
24,61054.0,243.28419104399384,20,3,5,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
25,60146.0,252.5938217005287,20,3,6,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
26,61039.0,245.51599796851193,20,3,7,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
27,61229.0,241.65604533799345,20,3,8,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
28,62945.0,236.43032806418302,20,3,9,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
29,61272.0,245.94349784567177,20,3,10,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
30,61144.0,248.86293013214706,20,3,11,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
31,60391.0,247.5723534963819,20,3,12,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
32,61217.0,251.20177401702142,20,3,13,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
33,60978.0,235.65987733280855,20,3,14,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
34,61499.0,244.42281988325013,20,3,15,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
35,61544.0,244.59568763811257,20,3,16,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
36,61444.0,247.14346396718963,20,3,17,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
37,61556.0,240.8934303723439,20,3,18,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
38,61282.0,242.97451127574166,20,3,19,1,org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgs
