Project,Method,Max Time in s,Max Time in h,Min Time in s,Min Time in h,Time Saved,Time Saved %,Max Warmup in s,Max Warmup in h,Min Warmup in s,Min Warmup in h,Warmup Saved,Warmup Saved %,Fraction of leq 0.01 change,Fraction of leq 0.03 change,Fraction of leq 0.05 change,Fraction of leq 0.1 change,CI Lower Dev,CI Upper Dev
laaber_jenetics-05_02_00-jmh121,cv__mean__ci_bootstrap_mean_p,2760,0.7666666666666667,780,0.21666666666666667,1980,0.717391304347826,2760,0.7666666666666667,1560,0.43333333333333335,-1140,0.717391304347826,0.5,0.8478260869565217,0.8913043478260869,0.9347826086956522,0.2425624665383514,0.1360512637020312
laaber_jenetics-05_02_00-jmh121,cv__median__ci_bootstrap_median_p,2760,0.7666666666666667,780,0.21666666666666667,1980,0.717391304347826,2760,0.7666666666666667,1560,0.43333333333333335,-1140,0.717391304347826,0.6304347826086957,0.8913043478260869,0.9565217391304348,0.9782608695652174,0.2238230277681553,0.1341631995940896
laaber_jenetics-05_02_00-jmh121,rciw_mean_p__mean__ci_bootstrap_mean_p,2760,0.7666666666666667,1377,0.3825,1383,0.5010869565217392,2760,0.7666666666666667,1920,0.5333333333333333,-2040,0.5010869565217392,0.6521739130434783,0.9130434782608695,0.9347826086956522,0.9565217391304348,0.24355785952367,0.1385801737323408
laaber_jenetics-05_02_00-jmh121,rciw_mean_t__mean__ci_bootstrap_mean_t,2760,0.7666666666666667,2182,0.6061111111111112,578,0.20942028985507247,2760,0.7666666666666667,2440,0.6777777777777777,-3340,0.20942028985507247,0.8913043478260869,1.0,1.0,1.0,0.0446558715825899,0.0214795786073302
laaber_jenetics-05_02_00-jmh121,rciw_median_p__median__ci_bootstrap_median_p,2760,0.7666666666666667,1379,0.3830555555555556,1381,0.5003623188405797,2760,0.7666666666666667,1920,0.5333333333333333,-2040,0.5003623188405797,0.7608695652173914,0.9130434782608695,0.9565217391304348,0.9782608695652174,0.2220622001578033,0.1345271907631449
laaber_jenetics-05_02_00-jmh121,rmad__mean__ci_bootstrap_mean_p,2760,0.7666666666666667,161,0.04472222222222222,2599,0.9416666666666667,2760,0.7666666666666667,1160,0.3222222222222222,-140,0.9416666666666667,0.34782608695652173,0.7391304347826086,0.8478260869565217,0.9130434782608695,0.2425624665383514,0.1360512637020312
laaber_jenetics-05_02_00-jmh121,rmad__median__ci_bootstrap_median_p,2760,0.7666666666666667,161,0.04472222222222222,2599,0.9416666666666667,2760,0.7666666666666667,1160,0.3222222222222222,-140,0.9416666666666667,0.45652173913043476,0.782608695652174,0.8913043478260869,0.9565217391304348,0.2238230277681553,0.1341631995940896
