,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,-0.11483931947069943,-0.05671077504725898,-0.2514177693761815,-0.138468809073724,0.023629489603024575,-0.04914933837429111
Median (CV),0.11483931947069943,0.0,0.05245746691871456,-0.1720226843100189,-0.036389413988657845,0.14555765595463138,0.07655954631379962
Mean (RCIW_1),0.05671077504725898,-0.05245746691871456,0.0,-0.21928166351606806,-0.07986767485822306,0.06994328922495274,0.01984877126654064
Mean (RCIW_2),0.2514177693761815,0.1720226843100189,0.21928166351606806,0.0,0.15311909262759923,0.22684310018903592,0.22022684310018903
Median (RCIW_3),0.138468809073724,0.036389413988657845,0.07986767485822306,-0.15311909262759923,0.0,0.15122873345935728,0.11153119092627599
Mean (RMAD),-0.023629489603024575,-0.14555765595463138,-0.06994328922495274,-0.22684310018903592,-0.15122873345935728,0.0,-0.09640831758034027
Median (RMAD),0.04914933837429111,-0.07655954631379962,-0.01984877126654064,-0.22022684310018903,-0.11153119092627599,0.09640831758034027,0.0
