Benchmark,Time Saved,Average Difference,CI Upper Difference,CI Lower Difference
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10,57,-0.0197821131481024,-0.03181461989991254,-0.06941142483756688
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf15,57,-0.009465759906159298,-0.023757592664501448,-0.00014841954440255085
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf160,57,-0.006074581392883515,-0.05578539654108149,-0.07353434666159807
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf20,57,0.020932619778166784,0.03413164630276659,0.010382967455075267
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf250,57,-0.20043850234839533,0.349402751192629,-0.1487015831393491
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf40,57,0.08771114982762611,0.02668919520794172,0.0
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf80,57,-0.02618102265269737,0.010936120541078204,-0.034620571991190306
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf10,57,-0.03383370197085331,-0.00012612788627200418,-0.02209344212809347
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf15,57,-0.016688227055398488,0.001347397364122648,-0.035465569617904306
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf160,57,0.03579268009833141,0.04036782987502769,0.01853878596132759
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf20,57,-0.013020371833057787,-0.019648868795752835,-0.032660264479617465
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf250,57,0.0322626403501948,0.029003129583929255,0.02249098965806548
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf40,57,-0.010018540662597714,-0.009330019399161157,-0.008912374854810437
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf80,57,0.044698813803035406,0.032406646961947574,0.01490250362558184
org.jenetics.internal.util.IndexSorterPerf.heapSort160,57,-0.01270937949056857,-0.014445270467888727,-0.01820068650311869
org.jenetics.internal.util.IndexSorterPerf.heapSort250,57,-0.00029480241466249763,-0.004999494029676857,0.002592251625698424
org.jenetics.internal.util.IndexSorterPerf.heapSort320,57,0.014099060622546483,0.023072332808955223,-0.0005380336171219226
org.jenetics.internal.util.IndexSorterPerf.heapSort80,57,0.0195106302967308,0.038426329503658194,0.025602893407997315
org.jenetics.internal.util.IndexSorterPerf.insertionSort160,57,-0.034486590292400456,-3.353694776811555e-06,-0.021641001768546757
org.jenetics.internal.util.IndexSorterPerf.insertionSort250,57,0.010973682938546414,0.017872342762754796,-0.007725574813598682
org.jenetics.internal.util.IndexSorterPerf.insertionSort320,57,-0.018400413941734476,-0.02675981250999355,-0.0038922657730681392
org.jenetics.internal.util.IndexSorterPerf.insertionSort80,57,0.014255319262126169,0.09246912212272945,0.010962213643798928
org.jenetics.util.RandomEnginePerf.LCG64ShiftRandomPerf.nextDouble,57,0.005276192699822221,0.0033046040266455604,0.006343333294501063
org.jenetics.util.RandomEnginePerf.LCG64ShiftRandomPerf.nextFloat,57,0.008643380085857811,0.010811801065432922,-0.00711877509828769
org.jenetics.util.RandomEnginePerf.LCG64ShiftRandomPerf.nextInt,57,-0.0028029772188590653,-0.0003475431651686495,0.012687992167024452
org.jenetics.util.RandomEnginePerf.LCG64ShiftRandomPerf.nextLong,57,-0.00154232801988833,0.02096426994921302,0.00507140797749666
org.jenetics.util.RandomEnginePerf.RandomPerf.nextDouble,57,-0.005638263751003897,-0.003307740673391519,0.0001537456878811048
org.jenetics.util.RandomEnginePerf.RandomPerf.nextFloat,57,-0.006578037042425858,-0.016900966687751377,0.0021987606690857366
org.jenetics.util.RandomEnginePerf.RandomPerf.nextInt,57,-0.00761644418067655,-0.06392595368380004,0.03403006678144167
