Project,Method,Max Time in s,Max Time in h,Min Time in s,Min Time in h,Time Saved,Time Saved %,Fraction of leq 0.01 change,Fraction of leq 0.03 change,Fraction of leq 0.05 change,Fraction of leq 0.1 change,CI Lower Dev,CI Upper Dev
zap-v1.23.0,cv__mean__ci_bootstrap_mean_p,3450,0.9583333333333334,726,0.20166666666666666,2724,0.7895652173913044,0.8260869565217391,1.0,1.0,1.0,0.0337982067829639,0.0277425238261127
zap-v1.23.0,rciw_mean_p__mean__ci_bootstrap_mean_p,3450,0.9583333333333334,1178,0.3272222222222222,2272,0.6585507246376812,0.8478260869565217,1.0,1.0,1.0,0.0362158177579506,0.0246808379194841
zap-v1.23.0,rciw_mean_t__mean__ci_bootstrap_mean_t,3450,0.9583333333333334,1955,0.5430555555555556,1495,0.43333333333333335,1.0,1.0,1.0,1.0,0.043530804379103,0.0087522557085001
zap-v1.23.0,rciw_median_p__median__ci_bootstrap_median_p,3450,0.9583333333333334,1233,0.3425,2217,0.6426086956521739,0.9565217391304348,1.0,1.0,1.0,0.0561724363161333,0.0124069478908188
zap-v1.23.0,rmad__median__ci_bootstrap_median_p,3450,0.9583333333333334,139,0.03861111111111112,3311,0.9597101449275363,0.8043478260869565,1.0,1.0,1.0,0.0561724363161333,0.0262264150943395
