,Mean (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Median (RMAD)
Mean (CV),0.0,0.25286160249739853,-0.030176899063475548,0.2372528616024974,0.027055150884495317
Mean (RCIW_1),-0.25286160249739853,0.0,-0.27991675338189387,-0.030176899063475548,-0.21748178980228927
Mean (RCIW_2),0.030176899063475548,0.27991675338189387,0.0,0.2559833506763788,0.07284079084287201
Median (RCIW_3),-0.2372528616024974,0.030176899063475548,-0.2559833506763788,0.0,-0.17481789802289283
Median (RMAD),-0.027055150884495317,0.21748178980228927,-0.07284079084287201,0.17481789802289283,0.0
