Benchmark,Config,Instability,Time,Average,CI Lower,CI Upper
org.jenetics.util.RandomEnginePerf.ThreadLocalRandomPerf.nextDouble,"(3, 20)",0.007045096158413621,60,38.124273115897374,37.95132053143995,38.309746780053004
org.jenetics.util.RandomEnginePerf.ThreadLocalRandomPerf.nextFloat,"(3, 20)",0.01149419851341486,60,37.40235991358399,37.21748675309537,38.52462372731297
org.jenetics.util.RandomEnginePerf.ThreadLocalRandomPerf.nextInt,"(3, 20)",0.013448324577542341,60,36.032662129516936,35.86515304715507,36.51942898620857
org.jenetics.util.RandomEnginePerf.ThreadLocalRandomPerf.nextLong,"(3, 20)",0.030000243263225954,60,37.54729401994172,37.165236066429955,39.92819071615467
org.jenetics.util.SeqPerf.arrayList_contains,"(3, 20)",0.0005554928218853485,60,658.9670402109426,658.8081740276863,659.9409969002184
org.jenetics.util.SeqPerf.arrayList_copy,"(3, 20)",0.7371023386418021,60,0.032153633072391,0.0112090766181395,0.05935674763424395
org.jenetics.util.SeqPerf.arrayList_forEachLoop,"(3, 20)",0.003576488344230931,60,1.0074060754516947,1.0053310104529616,1.0091227583336224
org.jenetics.util.SeqPerf.arrayList_forLoop,"(3, 20)",0.0016795891188696246,60,1.0042908995342943,1.0039230274950115,1.0055362387334166
org.jenetics.util.SeqPerf.arrayList_get,"(3, 20)",0.0011706101350322205,60,1.0039527680586922,1.0029260417717687,1.004178319911042
org.jenetics.util.SeqPerf.arrayList_set,"(3, 20)",0.5321000999500654,60,0.00793985051300615,0.006014129603008535,0.010970868639437177
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10,"(3, 20)",0.03652305129114021,60,42.90229436975555,41.64028066351034,43.7389774522476
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf15,"(3, 20)",0.026020592944341555,60,44.10318567324407,43.377421402631754,44.57517906564688
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf160,"(3, 20)",0.11863003656759354,60,65.12074858567337,56.29252199553062,67.31360759493671
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf20,"(3, 20)",0.023198960923815414,60,44.43773156537999,43.59197088860195,45.16946119593639
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf250,"(3, 20)",0.11036628376994002,60,62.71612799950059,57.87625482672485,67.32469258044412
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf40,"(3, 20)",0.07748243939742373,60,53.006330597792044,50.9940977610286,55.931273519508814
org.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf80,"(3, 20)",0.142731074801847,60,55.268710597627475,51.01353588982049,63.82755739835386
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf10,"(3, 20)",0.028708098587610465,60,41.93194021234537,41.5005337501687,43.13852753461445
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf15,"(3, 20)",0.027886325672691063,60,42.40285378215532,41.448935769448106,43.08588613795818
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf160,"(3, 20)",0.03273616570053143,60,100.17032431200225,97.65182824555518,101.7794815105374
org.jenetics.util.SeqPerf.array_copy,"(3, 20)",0.7759804430253519,60,0.0442247168713048,0.012299714114753,0.0634687866032925
org.jenetics.util.SeqPerf.array_forLoop,"(3, 20)",0.537974771583186,60,0.0035281346191236,0.0032113618888235,0.0054212785181838
org.jenetics.util.SeqPerf.array_get,"(3, 20)",0.27687537014229063,60,0.00384406767763895,0.003244463252927,0.0041896235078053
org.jenetics.util.SeqPerf.array_set,"(3, 20)",0.47408821465305995,60,0.00717319271409155,0.0054571521065532,0.0104378348420469
org.jenetics.util.SeqPerf.mseq_contains,"(3, 20)",0.0003952131238730463,60,715.890798795208,715.7888332140301,716.8286738351254
org.jenetics.util.SeqPerf.mseq_copy,"(3, 20)",0.6718006518278895,60,0.020227103212896398,0.0102702994629241,0.0506385506385506
org.jenetics.util.SeqPerf.mseq_forEachLoop,"(3, 20)",0.0018084834408002588,60,1.0066412483744531,1.0051874544612778,1.0078982009653357
org.jenetics.util.SeqPerf.mseq_forLoop,"(3, 20)",0.0013827256366370127,60,1.0041965390931764,1.003819946314268,1.005106488639077
org.jenetics.util.SeqPerf.mseq_get,"(3, 20)",0.0014803211398977006,60,1.0040202702702703,1.0027556736656305,1.004865099690466
org.jenetics.util.SeqPerf.mseq_set,"(3, 20)",0.34696771467147586,60,0.0050541022885877,0.00381231510776115,0.0066813063589216
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf20,"(3, 20)",0.02563012165775632,60,44.43290634215548,44.06827486788187,45.16216614924622
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf250,"(3, 20)",0.022305509693489083,60,130.40218529577584,128.50922170722288,132.2486810901503
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf40,"(3, 20)",0.02349575549088251,60,50.305577627775975,49.3037246312952,51.234169206878704
org.jenetics.ProbabilitySelectorIndexOfPerf.serialIndexOf80,"(3, 20)",0.02716962689373668,60,64.35492355649126,62.82261500828533,65.84457998096721
org.jenetics.internal.util.IndexSorterPerf.heapSort160,"(3, 20)",0.020099165319358188,60,10990.092616819737,10884.741921510871,11102.250187327869
org.jenetics.internal.util.IndexSorterPerf.heapSort250,"(3, 20)",0.007021498491649979,60,20351.739241200587,20257.90494728305,20411.742141192823
org.jenetics.internal.util.IndexSorterPerf.heapSort320,"(3, 20)",0.007961902293875773,60,26399.642906900914,26240.075168769963,26545.577631857657
