,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,-0.02647918188458729,-0.10865595325054785,-0.18097151205259313,-0.12691745799853907,-0.1389700511322133,-0.09130752373995617
Median (CV),0.02647918188458729,0.0,-0.09495982468955443,-0.18206720233747262,-0.11632578524470416,-0.11322132943754565,-0.060810810810810814
Mean (RCIW_1),0.10865595325054785,0.09495982468955443,0.0,-0.07560262965668371,-0.014243973703433162,-0.08217677136596055,-0.002556610664718773
Mean (RCIW_2),0.18097151205259313,0.18206720233747262,0.07560262965668371,0.0,0.066654492330168,-0.06391526661796933,0.04601899196493791
Median (RCIW_3),0.12691745799853907,0.11632578524470416,0.014243973703433162,-0.066654492330168,0.0,-0.06829802775748722,0.016070124178232285
Mean (RMAD),0.1389700511322133,0.11322132943754565,0.08217677136596055,0.06391526661796933,0.06829802775748722,0.0,0.02483564645726808
Median (RMAD),0.09130752373995617,0.060810810810810814,0.002556610664718773,-0.04601899196493791,-0.016070124178232285,-0.02483564645726808,0.0
