Project,Method,Max Time in s,Max Time in h,Min Time in s,Min Time in h,Time Saved,Time Saved %,Max Warmup in s,Max Warmup in h,Min Warmup in s,Min Warmup in h,Warmup Saved,Warmup Saved %,Fraction of leq 0.01 change,Fraction of leq 0.03 change,Fraction of leq 0.05 change,Fraction of leq 0.1 change,CI Lower Dev,CI Upper Dev
laaber_xodus-01_03_23-jmh121,cv__mean__ci_bootstrap_mean_p,4440,1.2333333333333334,2337,0.6491666666666667,2103,0.47364864864864864,4440,1.2333333333333334,3320,0.9222222222222223,-3860,0.47364864864864864,0.6216216216216216,0.7567567567567568,0.8783783783783784,0.9324324324324325,0.5019564292546277,0.240196535942272
laaber_xodus-01_03_23-jmh121,cv__median__ci_bootstrap_median_p,4440,1.2333333333333334,2337,0.6491666666666667,2103,0.47364864864864864,4440,1.2333333333333334,3320,0.9222222222222223,-3860,0.47364864864864864,0.6621621621621622,0.8378378378378378,0.972972972972973,0.9864864864864865,0.3515746553544893,0.3569224077929284
laaber_xodus-01_03_23-jmh121,rciw_mean_p__mean__ci_bootstrap_mean_p,4440,1.2333333333333334,3251,0.9030555555555555,1189,0.2677927927927928,4440,1.2333333333333334,3800,1.0555555555555556,-5060,0.2677927927927928,0.7972972972972973,0.8783783783783784,0.9459459459459459,0.972972972972973,0.2745441490792236,0.2401133654093405
laaber_xodus-01_03_23-jmh121,rciw_mean_t__mean__ci_bootstrap_mean_t,4440,1.2333333333333334,4033,1.1202777777777777,407,0.09166666666666666,4440,1.2333333333333334,4200,1.1666666666666667,-6060,0.09166666666666666,0.9864864864864865,1.0,1.0,1.0,0.0137390461587188,0.0135244390071573
laaber_xodus-01_03_23-jmh121,rciw_median_p__median__ci_bootstrap_median_p,4440,1.2333333333333334,3251,0.9030555555555555,1189,0.2677927927927928,4440,1.2333333333333334,3800,1.0555555555555556,-5060,0.2677927927927928,0.8513513513513513,0.9054054054054054,0.972972972972973,0.9864864864864865,0.1052216467946082,0.3580584380375207
laaber_xodus-01_03_23-jmh121,rmad__mean__ci_bootstrap_mean_p,4440,1.2333333333333334,1256,0.3488888888888889,3184,0.7171171171171171,4440,1.2333333333333334,2940,0.8166666666666667,-2910,0.7171171171171171,0.3783783783783784,0.6216216216216216,0.7162162162162162,0.9054054054054054,0.5019564292546277,0.2976097154461753
laaber_xodus-01_03_23-jmh121,rmad__median__ci_bootstrap_median_p,4440,1.2333333333333334,1256,0.3488888888888889,3184,0.7171171171171171,4440,1.2333333333333334,2940,0.8166666666666667,-2910,0.7171171171171171,0.44594594594594594,0.6216216216216216,0.8648648648648649,0.9054054054054054,0.3515746553544893,0.3569224077929284
