,Mean (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Median (RMAD)
Mean (CV),0.0,0.012486992715920915,-0.013527575442247659,-0.7575442247658689,-0.7513007284079084
Mean (RCIW_1),-0.012486992715920915,0.0,-0.026014568158168574,-0.7575442247658689,-0.7513007284079084
Mean (RCIW_2),0.013527575442247659,0.026014568158168574,0.0,-0.7596253902185224,-0.7533818938605619
Median (RCIW_3),0.7575442247658689,0.7575442247658689,0.7596253902185224,0.0,0.05723204994797086
Median (RMAD),0.7513007284079084,0.7513007284079084,0.7533818938605619,-0.05723204994797086,0.0
