m_id,n,ns_per_op,it_setup,fork_setup,it_pos,fork_pos,b_name
0,20853.0,37.08521555651465,20,3,1,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
1,21082.0,37.91447680485722,20,3,2,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
2,21051.0,37.450809937770174,20,3,3,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
3,21099.0,41.0119910896251,20,3,4,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
4,21130.0,38.16417415996214,20,3,5,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
5,21029.0,37.68610014741547,20,3,6,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
6,21066.0,36.79806322984905,20,3,7,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
7,21078.0,37.11258183888415,20,3,8,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
8,21083.0,39.41521605084665,20,3,9,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
9,20964.0,38.50023850410227,20,3,10,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
10,20062.0,39.65890738709999,20,3,11,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
11,38756.0,36.82954897306224,20,3,12,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
12,20939.0,37.75017909164717,20,3,13,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
13,21259.0,39.736629192342065,20,3,14,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
14,20236.0,39.48650919153983,20,3,15,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
15,21155.0,38.29591113212007,20,3,16,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
16,21145.0,37.03419248049184,20,3,17,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
17,20944.0,37.28423414820474,20,3,18,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
18,21137.0,37.632776647584805,20,3,19,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
19,20975.0,39.075184743742554,20,3,20,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
20,777.0,1285595.758043758,20,3,1,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
21,692.0,1444224.739884393,20,3,2,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
22,650.0,1536853.8584615386,20,3,3,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
23,802.0,1245104.837905237,20,3,4,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
24,685.0,1457718.5635036496,20,3,5,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
25,626.0,1595591.5654952077,20,3,6,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
