m_id,n,ns_per_op,it_setup,fork_setup,it_pos,fork_pos,b_name
0,19807.0,50325.144847781085,20,3,1,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
1,10529.0,47653.93256719536,20,3,2,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
2,9877.0,51884.48638250481,20,3,3,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
3,19364.0,51479.502582111134,20,3,4,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
4,10153.0,49287.89835516596,20,3,5,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
5,19820.0,50286.816548940464,20,3,6,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
6,19038.0,52351.257064817735,20,3,7,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
7,15180.0,65688.28880105402,20,3,8,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
8,19647.0,50729.81971802311,20,3,9,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
9,19811.0,50319.244863964464,20,3,10,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
10,10338.0,49097.27065196363,20,3,11,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
11,9906.0,50771.679386230564,20,3,12,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
12,20001.0,49845.50612469376,20,3,13,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
13,9923.0,50299.10148140683,20,3,14,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
14,19529.0,51044.019458241586,20,3,15,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
15,10091.0,50154.6740659994,20,3,16,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
16,19701.0,50599.5464189635,20,3,17,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
17,10036.0,50011.58708648864,20,3,18,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
18,19230.0,51837.72854914197,20,3,19,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
19,19226.0,51850.43753250806,20,3,20,1,io.jenetics.PhenotypeEvaluationPerf.baselineEvaluated
20,10784.0,46363.25816023739,20,3,1,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
21,10629.0,46990.37275378681,20,3,2,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
22,10354.0,49127.537956345375,20,3,3,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
23,10936.0,45553.313825896126,20,3,4,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
24,10446.0,48483.45854872678,20,3,5,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
25,10276.0,49070.10042818217,20,3,6,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
26,9916.0,51435.56272690601,20,3,7,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
27,10285.0,48689.93368983957,20,3,8,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
28,19511.0,51090.311721592945,20,3,9,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
29,10382.0,47943.933731458295,20,3,10,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
30,10027.0,49700.38815198963,20,3,11,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
31,13061.0,76364.0566572238,20,3,12,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
32,9994.0,50423.05383229938,20,3,13,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
33,10047.0,50238.31193391062,20,3,14,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
34,10107.0,50322.67062431978,20,3,15,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
35,9959.0,49612.09760016066,20,3,16,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
36,19480.0,51154.462422997945,20,3,17,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
37,10176.0,49929.977987421385,20,3,18,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
38,19860.0,50215.49244712991,20,3,19,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
39,10054.0,50306.0592798886,20,3,20,1,io.jenetics.PhenotypeEvaluationPerf.baselineHalfEvaluated
40,10689.0,47484.12311722332,20,3,1,1,io.jenetics.PhenotypeEvaluationPerf.baselineUnevaluated
41,19302.0,51636.608848823955,20,3,2,1,io.jenetics.PhenotypeEvaluationPerf.baselineUnevaluated
42,9927.0,50653.633927672,20,3,3,1,io.jenetics.PhenotypeEvaluationPerf.baselineUnevaluated
43,19566.0,50938.380455892875,20,3,4,1,io.jenetics.PhenotypeEvaluationPerf.baselineUnevaluated
44,15525.0,64235.36334943639,20,3,5,1,io.jenetics.PhenotypeEvaluationPerf.baselineUnevaluated
