m_id,n,ns_per_op,it_setup,fork_setup,it_pos,fork_pos,b_name
0,30241.0,41.67375417479581,20,3,1,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
1,30230.0,41.021998015216674,20,3,2,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
2,30222.0,41.11064787241083,20,3,3,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
3,30235.0,41.37512816272532,20,3,4,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
4,30236.0,41.37336287868766,20,3,5,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
5,30147.0,41.48004776594686,20,3,6,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
6,30130.0,41.61486890142715,20,3,7,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
7,30118.0,42.219337273391325,20,3,8,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
8,30206.0,40.93832351188506,20,3,9,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
9,30197.0,41.05063416895718,20,3,10,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
10,30202.0,41.09618568306735,20,3,11,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
11,30197.0,42.52376063847402,20,3,12,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
12,30133.0,42.67922211528889,20,3,13,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
13,30245.0,42.185187634319725,20,3,14,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
14,30178.0,42.7226456358937,20,3,15,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
15,30228.0,41.023918221516475,20,3,16,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
16,30166.0,43.38258304050918,20,3,17,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
17,30228.0,44.238222839751224,20,3,18,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
18,30231.0,41.06308094340247,20,3,19,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
19,30205.0,41.270617447442476,20,3,20,1,io.jenetics.ProbabilitySelectorIndexOfPerf.binaryIndexOf10
