m_id,n,ns_per_op,it_setup,fork_setup,it_pos,fork_pos,b_name
0,17700.0,14171.85536723164,20,3,1,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
1,17875.0,14282.83613986014,20,3,2,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
2,17944.0,14016.452964779313,20,3,3,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
3,17961.0,14500.806859306274,20,3,4,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
4,17718.0,14222.351055423862,20,3,5,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
5,16315.0,15838.097456328533,20,3,6,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
6,17644.0,14440.411698027658,20,3,7,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
7,17245.0,14828.114351986083,20,3,8,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
8,17964.0,14149.417056334893,20,3,9,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
9,18105.0,14082.09003037835,20,3,10,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
10,17928.0,14388.161535029005,20,3,11,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
11,18043.0,14073.101812337194,20,3,12,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
12,17872.0,14464.643688451208,20,3,13,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
13,16510.0,15678.76729254997,20,3,14,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
14,17687.0,14412.608582574772,20,3,15,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
15,17667.0,14569.39242655799,20,3,16,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
16,17377.0,14745.506819358923,20,3,17,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
17,17772.0,14410.167004276389,20,3,18,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
18,18016.0,14052.8108348135,20,3,19,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
19,17894.0,14309.726165195038,20,3,20,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin
20,27448.0,9296.199650247741,20,3,1,1,zipkin.benchmarks.CodecBenchmarks.readClientSpan_json_zipkin2
