m_id,n,ns_per_op,it_setup,fork_setup,it_pos,fork_pos,b_name
0,21227.0,40.21929617939417,20,3,1,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
1,21227.0,39.64394403354218,20,3,2,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
2,21338.0,38.411378760896056,20,3,3,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
3,39199.0,37.77619327023648,20,3,4,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
4,20260.0,37.423889437314905,20,3,5,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
5,20308.0,38.005662792987984,20,3,6,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
6,21208.0,37.3017729158808,20,3,7,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
7,20832.0,37.076324884792626,20,3,8,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
8,21170.0,35.724468587623996,20,3,9,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
9,20920.0,35.86065965583174,20,3,10,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
10,21052.0,36.70397111913358,20,3,11,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
11,21333.0,37.42966296348381,20,3,12,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
12,21300.0,36.53159624413146,20,3,13,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
13,20984.0,37.89172703011818,20,3,14,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
14,21104.0,37.796436694465505,20,3,15,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
15,21195.0,36.860485963670676,20,3,16,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
16,20986.0,36.39626417611741,20,3,17,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
17,38859.0,36.44151933914923,20,3,18,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
18,21213.0,37.33328619242917,20,3,19,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
19,21193.0,40.61473127919596,20,3,20,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline
20,492.0,2031874.081300813,20,3,1,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
21,587.0,1703437.083475298,20,3,2,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
22,735.0,1359532.0598639455,20,3,3,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
23,706.0,1414709.6657223797,20,3,4,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
24,625.0,1599720.6528,20,3,5,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
25,503.0,1988217.1292246522,20,3,6,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
26,497.0,2012186.7847082494,20,3,7,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
27,615.0,1624556.8520325203,20,3,8,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
28,547.0,1828062.7714808043,20,3,9,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
29,521.0,1918472.8445297505,20,3,10,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
30,515.0,1943257.7242718446,20,3,11,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
31,498.0,2009454.0080321284,20,3,12,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
32,537.0,1862402.383612663,20,3,13,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
33,729.0,1370786.2386831276,20,3,14,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
34,680.0,1470189.9294117647,20,3,15,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
35,745.0,1341915.5758389262,20,3,16,1,net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized
