m_id,n,ns_per_op,it_setup,fork_setup,it_pos,fork_pos,b_name
0,1.0,784334848.0,20,3,1,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
1,1.0,793772032.0,20,3,2,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
2,1.0,802160640.0,20,3,3,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
3,1.0,832569344.0,20,3,4,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
4,1.0,868220928.0,20,3,5,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
5,1.0,804257792.0,20,3,6,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
6,1.0,833617920.0,20,3,7,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
7,1.0,818937856.0,20,3,8,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
8,1.0,797966336.0,20,3,9,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
9,1.0,788529152.0,20,3,10,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
10,1.0,786432000.0,20,3,11,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
11,1.0,783286272.0,20,3,12,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
12,1.0,787480576.0,20,3,13,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
13,1.0,732954624.0,20,3,14,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
14,1.0,762314752.0,20,3,15,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
15,1.0,828375040.0,20,3,16,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
16,1.0,775946240.0,20,3,17,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
17,1.0,775946240.0,20,3,18,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
18,1.0,753926144.0,20,3,19,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
19,1.0,784334848.0,20,3,20,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.randomRead
20,1.0,306184192.0,20,3,1,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.successiveRead
21,1.0,303038464.0,20,3,2,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.successiveRead
22,1.0,370147328.0,20,3,3,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.successiveRead
23,1.0,272629760.0,20,3,4,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.successiveRead
24,1.0,277872640.0,20,3,5,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.successiveRead
25,1.0,271581184.0,20,3,6,1,jetbrains.exodus.benchmark.chronicle.JMHChronicleMapTokyoCabinetReadBenchmark.successiveRead
