m_id,n,ns_per_op,bed_setup,it_setup,sr_setup,ir_setup,bed_pos,it_pos,sr_pos,ir_pos,b_name
37,2313,494122.0,5,5,3,3,2,3,2,1,BenchmarkParseText
38,2328,495610.0,5,5,3,3,3,3,2,1,BenchmarkParseText
39,2263,497496.0,5,5,3,3,4,3,2,1,BenchmarkParseText
40,2335,493753.0,5,5,3,3,5,3,2,1,BenchmarkParseText
41,2361,495773.0,5,5,3,3,1,4,2,1,BenchmarkParseText
42,2292,495780.0,5,5,3,3,2,4,2,1,BenchmarkParseText
43,2306,496561.0,5,5,3,3,3,4,2,1,BenchmarkParseText
44,2293,498549.0,5,5,3,3,4,4,2,1,BenchmarkParseText
45,2296,495704.0,5,5,3,3,5,4,2,1,BenchmarkParseText
46,2281,503693.0,5,5,3,3,1,5,2,1,BenchmarkParseText
47,2280,495705.0,5,5,3,3,2,5,2,1,BenchmarkParseText
48,2278,494990.0,5,5,3,3,3,5,2,1,BenchmarkParseText
49,2367,497209.0,5,5,3,3,4,5,2,1,BenchmarkParseText
50,2320,497899.0,5,5,3,3,5,5,2,1,BenchmarkParseText
51,2403,496087.0,5,5,3,3,1,1,3,1,BenchmarkParseText
52,2026,499833.0,5,5,3,3,2,1,3,1,BenchmarkParseText
53,2308,497151.0,5,5,3,3,3,1,3,1,BenchmarkParseText
54,2314,500184.0,5,5,3,3,4,1,3,1,BenchmarkParseText
55,2308,498365.0,5,5,3,3,5,1,3,1,BenchmarkParseText
56,2354,493954.0,5,5,3,3,1,2,3,1,BenchmarkParseText
57,2367,496590.0,5,5,3,3,2,2,3,1,BenchmarkParseText
58,2325,494816.0,5,5,3,3,3,2,3,1,BenchmarkParseText
59,2299,497139.0,5,5,3,3,4,2,3,1,BenchmarkParseText
60,2278,496078.0,5,5,3,3,5,2,3,1,BenchmarkParseText
61,2292,497258.0,5,5,3,3,1,3,3,1,BenchmarkParseText
62,2370,495213.0,5,5,3,3,2,3,3,1,BenchmarkParseText
63,2288,500479.0,5,5,3,3,3,3,3,1,BenchmarkParseText
64,2161,501296.0,5,5,3,3,4,3,3,1,BenchmarkParseText
65,2380,498762.0,5,5,3,3,5,3,3,1,BenchmarkParseText
66,2358,494455.0,5,5,3,3,1,4,3,1,BenchmarkParseText
67,2265,500385.0,5,5,3,3,2,4,3,1,BenchmarkParseText
68,2336,494132.0,5,5,3,3,3,4,3,1,BenchmarkParseText
69,2253,497516.0,5,5,3,3,4,4,3,1,BenchmarkParseText
70,2342,497790.0,5,5,3,3,5,4,3,1,BenchmarkParseText
71,2364,496509.0,5,5,3,3,1,5,3,1,BenchmarkParseText
72,2287,494555.0,5,5,3,3,2,5,3,1,BenchmarkParseText
73,2284,495797.0,5,5,3,3,3,5,3,1,BenchmarkParseText
74,2335,495391.0,5,5,3,3,4,5,3,1,BenchmarkParseText
75,2370,493912.0,5,5,3,3,5,5,3,1,BenchmarkParseText
76,2125,554202.0,5,5,3,3,1,1,1,1,BenchmarkParseTextGzip
77,2059,555873.0,5,5,3,3,2,1,1,1,BenchmarkParseTextGzip
78,2046,558346.0,5,5,3,3,3,1,1,1,BenchmarkParseTextGzip
79,2049,560059.0,5,5,3,3,4,1,1,1,BenchmarkParseTextGzip
80,2114,554682.0,5,5,3,3,5,1,1,1,BenchmarkParseTextGzip
81,2113,553700.0,5,5,3,3,1,2,1,1,BenchmarkParseTextGzip
82,2067,554118.0,5,5,3,3,2,2,1,1,BenchmarkParseTextGzip
83,2079,555279.0,5,5,3,3,3,2,1,1,BenchmarkParseTextGzip
84,2076,554632.0,5,5,3,3,4,2,1,1,BenchmarkParseTextGzip
85,2086,553747.0,5,5,3,3,5,2,1,1,BenchmarkParseTextGzip
86,2114,553838.0,5,5,3,3,1,3,1,1,BenchmarkParseTextGzip
87,2017,562040.0,5,5,3,3,2,3,1,1,BenchmarkParseTextGzip
88,2120,552334.0,5,5,3,3,3,3,1,1,BenchmarkParseTextGzip
89,2103,559685.0,5,5,3,3,4,3,1,1,BenchmarkParseTextGzip
90,2118,559574.0,5,5,3,3,5,3,1,1,BenchmarkParseTextGzip
91,1980,553063.0,5,5,3,3,1,4,1,1,BenchmarkParseTextGzip
92,2103,555023.0,5,5,3,3,2,4,1,1,BenchmarkParseTextGzip
93,2074,553803.0,5,5,3,3,3,4,1,1,BenchmarkParseTextGzip
94,2101,557213.0,5,5,3,3,4,4,1,1,BenchmarkParseTextGzip
95,2064,559666.0,5,5,3,3,5,4,1,1,BenchmarkParseTextGzip
96,2070,557254.0,5,5,3,3,1,5,1,1,BenchmarkParseTextGzip
97,1970,557604.0,5,5,3,3,2,5,1,1,BenchmarkParseTextGzip
98,2040,556670.0,5,5,3,3,3,5,1,1,BenchmarkParseTextGzip
99,2044,556285.0,5,5,3,3,4,5,1,1,BenchmarkParseTextGzip
100,2146,557885.0,5,5,3,3,5,5,1,1,BenchmarkParseTextGzip
101,2122,554514.0,5,5,3,3,1,1,2,1,BenchmarkParseTextGzip
102,2055,557084.0,5,5,3,3,2,1,2,1,BenchmarkParseTextGzip
103,2086,556568.0,5,5,3,3,3,1,2,1,BenchmarkParseTextGzip
104,2041,553109.0,5,5,3,3,4,1,2,1,BenchmarkParseTextGzip
105,2048,560044.0,5,5,3,3,5,1,2,1,BenchmarkParseTextGzip
106,2136,554775.0,5,5,3,3,1,2,2,1,BenchmarkParseTextGzip
107,2115,558434.0,5,5,3,3,2,2,2,1,BenchmarkParseTextGzip
108,2061,559159.0,5,5,3,3,3,2,2,1,BenchmarkParseTextGzip
109,2103,558474.0,5,5,3,3,4,2,2,1,BenchmarkParseTextGzip
110,1910,555051.0,5,5,3,3,5,2,2,1,BenchmarkParseTextGzip
111,2035,555747.0,5,5,3,3,1,3,2,1,BenchmarkParseTextGzip
112,2046,554347.0,5,5,3,3,2,3,2,1,BenchmarkParseTextGzip
113,2046,554983.0,5,5,3,3,3,3,2,1,BenchmarkParseTextGzip
114,2091,554776.0,5,5,3,3,4,3,2,1,BenchmarkParseTextGzip
115,2102,551702.0,5,5,3,3,5,3,2,1,BenchmarkParseTextGzip
116,2094,554898.0,5,5,3,3,1,4,2,1,BenchmarkParseTextGzip
117,2071,554829.0,5,5,3,3,2,4,2,1,BenchmarkParseTextGzip
118,2048,552257.0,5,5,3,3,3,4,2,1,BenchmarkParseTextGzip
119,2064,554913.0,5,5,3,3,4,4,2,1,BenchmarkParseTextGzip
120,2074,556723.0,5,5,3,3,5,4,2,1,BenchmarkParseTextGzip
121,2091,556639.0,5,5,3,3,1,5,2,1,BenchmarkParseTextGzip
122,2028,553498.0,5,5,3,3,2,5,2,1,BenchmarkParseTextGzip
123,2076,556119.0,5,5,3,3,3,5,2,1,BenchmarkParseTextGzip
124,2055,554630.0,5,5,3,3,4,5,2,1,BenchmarkParseTextGzip
125,2079,555524.0,5,5,3,3,5,5,2,1,BenchmarkParseTextGzip
126,2086,553775.0,5,5,3,3,1,1,3,1,BenchmarkParseTextGzip
127,2053,556658.0,5,5,3,3,2,1,3,1,BenchmarkParseTextGzip
128,2144,554509.0,5,5,3,3,3,1,3,1,BenchmarkParseTextGzip
129,2118,560359.0,5,5,3,3,4,1,3,1,BenchmarkParseTextGzip
130,2104,558752.0,5,5,3,3,5,1,3,1,BenchmarkParseTextGzip
131,2115,557674.0,5,5,3,3,1,2,3,1,BenchmarkParseTextGzip
132,2053,556768.0,5,5,3,3,2,2,3,1,BenchmarkParseTextGzip
133,2091,554567.0,5,5,3,3,3,2,3,1,BenchmarkParseTextGzip
134,2131,554905.0,5,5,3,3,4,2,3,1,BenchmarkParseTextGzip
135,2052,557324.0,5,5,3,3,5,2,3,1,BenchmarkParseTextGzip
136,2091,554451.0,5,5,3,3,1,3,3,1,BenchmarkParseTextGzip
137,2128,554741.0,5,5,3,3,2,3,3,1,BenchmarkParseTextGzip
138,2050,559503.0,5,5,3,3,3,3,3,1,BenchmarkParseTextGzip
139,2065,558434.0,5,5,3,3,4,3,3,1,BenchmarkParseTextGzip
140,2055,556740.0,5,5,3,3,5,3,3,1,BenchmarkParseTextGzip
141,2073,556747.0,5,5,3,3,1,4,3,1,BenchmarkParseTextGzip
142,2107,556663.0,5,5,3,3,2,4,3,1,BenchmarkParseTextGzip
143,2076,556623.0,5,5,3,3,3,4,3,1,BenchmarkParseTextGzip
144,2061,553943.0,5,5,3,3,4,4,3,1,BenchmarkParseTextGzip
145,2061,556720.0,5,5,3,3,5,4,3,1,BenchmarkParseTextGzip
146,2106,553945.0,5,5,3,3,1,5,3,1,BenchmarkParseTextGzip
147,2086,560529.0,5,5,3,3,2,5,3,1,BenchmarkParseTextGzip
148,2043,558125.0,5,5,3,3,3,5,3,1,BenchmarkParseTextGzip
149,2115,556745.0,5,5,3,3,4,5,3,1,BenchmarkParseTextGzip
150,2074,555045.0,5,5,3,3,5,5,3,1,BenchmarkParseTextGzip
151,8080,135624.0,5,5,3,3,1,1,1,1,BenchmarkParseProto
152,7402,135705.0,5,5,3,3,2,1,1,1,BenchmarkParseProto
153,8389,136264.0,5,5,3,3,3,1,1,1,BenchmarkParseProto
154,7378,135545.0,5,5,3,3,4,1,1,1,BenchmarkParseProto
155,8822,136161.0,5,5,3,3,5,1,1,1,BenchmarkParseProto
156,7887,135698.0,5,5,3,3,1,2,1,1,BenchmarkParseProto
157,7452,136174.0,5,5,3,3,2,2,1,1,BenchmarkParseProto
158,7521,135570.0,5,5,3,3,3,2,1,1,BenchmarkParseProto
159,7681,134643.0,5,5,3,3,4,2,1,1,BenchmarkParseProto
160,8280,136147.0,5,5,3,3,5,2,1,1,BenchmarkParseProto
161,8245,136248.0,5,5,3,3,1,3,1,1,BenchmarkParseProto
162,8517,136042.0,5,5,3,3,2,3,1,1,BenchmarkParseProto
163,7526,134834.0,5,5,3,3,3,3,1,1,BenchmarkParseProto
164,7726,135769.0,5,5,3,3,4,3,1,1,BenchmarkParseProto
165,7551,135383.0,5,5,3,3,5,3,1,1,BenchmarkParseProto
166,8148,136371.0,5,5,3,3,1,4,1,1,BenchmarkParseProto
167,7717,136911.0,5,5,3,3,2,4,1,1,BenchmarkParseProto
168,7395,135982.0,5,5,3,3,3,4,1,1,BenchmarkParseProto
169,7568,136266.0,5,5,3,3,4,4,1,1,BenchmarkParseProto
170,7621,135449.0,5,5,3,3,5,4,1,1,BenchmarkParseProto
171,8853,136524.0,5,5,3,3,1,5,1,1,BenchmarkParseProto
172,8202,137069.0,5,5,3,3,2,5,1,1,BenchmarkParseProto
173,7915,136761.0,5,5,3,3,3,5,1,1,BenchmarkParseProto
174,7910,137971.0,5,5,3,3,4,5,1,1,BenchmarkParseProto
175,8828,137087.0,5,5,3,3,5,5,1,1,BenchmarkParseProto
176,8768,135271.0,5,5,3,3,1,1,2,1,BenchmarkParseProto
177,7509,135427.0,5,5,3,3,2,1,2,1,BenchmarkParseProto
178,7653,136120.0,5,5,3,3,3,1,2,1,BenchmarkParseProto
179,8864,135561.0,5,5,3,3,4,1,2,1,BenchmarkParseProto
180,8188,135056.0,5,5,3,3,5,1,2,1,BenchmarkParseProto
181,7954,136125.0,5,5,3,3,1,2,2,1,BenchmarkParseProto
182,7467,136311.0,5,5,3,3,2,2,2,1,BenchmarkParseProto
183,8818,136141.0,5,5,3,3,3,2,2,1,BenchmarkParseProto
184,8863,135925.0,5,5,3,3,4,2,2,1,BenchmarkParseProto
185,7524,136016.0,5,5,3,3,5,2,2,1,BenchmarkParseProto
186,7622,136259.0,5,5,3,3,1,3,2,1,BenchmarkParseProto
187,7384,135980.0,5,5,3,3,2,3,2,1,BenchmarkParseProto
188,7652,135568.0,5,5,3,3,3,3,2,1,BenchmarkParseProto
189,7550,135704.0,5,5,3,3,4,3,2,1,BenchmarkParseProto
190,7516,136001.0,5,5,3,3,5,3,2,1,BenchmarkParseProto
191,8842,136072.0,5,5,3,3,1,4,2,1,BenchmarkParseProto
192,7550,135243.0,5,5,3,3,2,4,2,1,BenchmarkParseProto
193,7654,135292.0,5,5,3,3,3,4,2,1,BenchmarkParseProto
194,8781,136925.0,5,5,3,3,4,4,2,1,BenchmarkParseProto
195,8835,136118.0,5,5,3,3,5,4,2,1,BenchmarkParseProto
196,7570,136217.0,5,5,3,3,1,5,2,1,BenchmarkParseProto
197,7580,135619.0,5,5,3,3,2,5,2,1,BenchmarkParseProto
198,7647,135521.0,5,5,3,3,3,5,2,1,BenchmarkParseProto
199,8815,135420.0,5,5,3,3,4,5,2,1,BenchmarkParseProto
200,8874,136010.0,5,5,3,3,5,5,2,1,BenchmarkParseProto
201,7676,136714.0,5,5,3,3,1,1,3,1,BenchmarkParseProto
202,7608,136421.0,5,5,3,3,2,1,3,1,BenchmarkParseProto
203,7615,137198.0,5,5,3,3,3,1,3,1,BenchmarkParseProto
204,7413,135906.0,5,5,3,3,4,1,3,1,BenchmarkParseProto
205,7354,136157.0,5,5,3,3,5,1,3,1,BenchmarkParseProto
206,8263,135691.0,5,5,3,3,1,2,3,1,BenchmarkParseProto
207,8839,136135.0,5,5,3,3,2,2,3,1,BenchmarkParseProto
208,7662,135572.0,5,5,3,3,3,2,3,1,BenchmarkParseProto
209,7947,136107.0,5,5,3,3,4,2,3,1,BenchmarkParseProto
210,7558,135262.0,5,5,3,3,5,2,3,1,BenchmarkParseProto
211,8841,136486.0,5,5,3,3,1,3,3,1,BenchmarkParseProto
212,7593,135556.0,5,5,3,3,2,3,3,1,BenchmarkParseProto
213,8878,135202.0,5,5,3,3,3,3,3,1,BenchmarkParseProto
214,8128,135526.0,5,5,3,3,4,3,3,1,BenchmarkParseProto
215,7609,136039.0,5,5,3,3,5,3,3,1,BenchmarkParseProto
216,7790,135752.0,5,5,3,3,1,4,3,1,BenchmarkParseProto
217,7422,135983.0,5,5,3,3,2,4,3,1,BenchmarkParseProto
218,8856,135405.0,5,5,3,3,3,4,3,1,BenchmarkParseProto
219,8278,134578.0,5,5,3,3,4,4,3,1,BenchmarkParseProto
220,8785,137135.0,5,5,3,3,5,4,3,1,BenchmarkParseProto
221,8349,135823.0,5,5,3,3,1,5,3,1,BenchmarkParseProto
222,7642,136081.0,5,5,3,3,2,5,3,1,BenchmarkParseProto
223,7616,135350.0,5,5,3,3,3,5,3,1,BenchmarkParseProto
224,7665,135028.0,5,5,3,3,4,5,3,1,BenchmarkParseProto
225,7573,135872.0,5,5,3,3,5,5,3,1,BenchmarkParseProto
226,6728,178593.0,5,5,3,3,1,1,1,1,BenchmarkParseProtoGzip
227,6538,177724.0,5,5,3,3,2,1,1,1,BenchmarkParseProtoGzip
228,6068,178951.0,5,5,3,3,3,1,1,1,BenchmarkParseProtoGzip
229,6447,179127.0,5,5,3,3,4,1,1,1,BenchmarkParseProtoGzip
230,5978,182537.0,5,5,3,3,5,1,1,1,BenchmarkParseProtoGzip
231,6013,177611.0,5,5,3,3,1,2,1,1,BenchmarkParseProtoGzip
232,5913,177741.0,5,5,3,3,2,2,1,1,BenchmarkParseProtoGzip
233,6020,178441.0,5,5,3,3,3,2,1,1,BenchmarkParseProtoGzip
234,5872,177089.0,5,5,3,3,4,2,1,1,BenchmarkParseProtoGzip
235,6050,179829.0,5,5,3,3,5,2,1,1,BenchmarkParseProtoGzip
236,6438,177954.0,5,5,3,3,1,3,1,1,BenchmarkParseProtoGzip
237,5956,178462.0,5,5,3,3,2,3,1,1,BenchmarkParseProtoGzip
238,5799,180726.0,5,5,3,3,3,3,1,1,BenchmarkParseProtoGzip
239,5868,177655.0,5,5,3,3,4,3,1,1,BenchmarkParseProtoGzip
240,5988,177712.0,5,5,3,3,5,3,1,1,BenchmarkParseProtoGzip
241,6073,177474.0,5,5,3,3,1,4,1,1,BenchmarkParseProtoGzip
242,5815,178283.0,5,5,3,3,2,4,1,1,BenchmarkParseProtoGzip
243,6524,178276.0,5,5,3,3,3,4,1,1,BenchmarkParseProtoGzip
244,5886,178881.0,5,5,3,3,4,4,1,1,BenchmarkParseProtoGzip
245,6409,177810.0,5,5,3,3,5,4,1,1,BenchmarkParseProtoGzip
246,6031,178732.0,5,5,3,3,1,5,1,1,BenchmarkParseProtoGzip
247,6024,178648.0,5,5,3,3,2,5,1,1,BenchmarkParseProtoGzip
248,6094,179535.0,5,5,3,3,3,5,1,1,BenchmarkParseProtoGzip
249,5936,177757.0,5,5,3,3,4,5,1,1,BenchmarkParseProtoGzip
250,5884,181106.0,5,5,3,3,5,5,1,1,BenchmarkParseProtoGzip
251,6572,177607.0,5,5,3,3,1,1,2,1,BenchmarkParseProtoGzip
252,6453,178269.0,5,5,3,3,2,1,2,1,BenchmarkParseProtoGzip
253,6714,177794.0,5,5,3,3,3,1,2,1,BenchmarkParseProtoGzip
254,5968,177148.0,5,5,3,3,4,1,2,1,BenchmarkParseProtoGzip
255,6199,179722.0,5,5,3,3,5,1,2,1,BenchmarkParseProtoGzip
256,5946,177875.0,5,5,3,3,1,2,2,1,BenchmarkParseProtoGzip
257,6039,179071.0,5,5,3,3,2,2,2,1,BenchmarkParseProtoGzip
258,6060,178408.0,5,5,3,3,3,2,2,1,BenchmarkParseProtoGzip
259,6074,178574.0,5,5,3,3,4,2,2,1,BenchmarkParseProtoGzip
260,5890,177751.0,5,5,3,3,5,2,2,1,BenchmarkParseProtoGzip
261,5845,179608.0,5,5,3,3,1,3,2,1,BenchmarkParseProtoGzip
262,6024,178993.0,5,5,3,3,2,3,2,1,BenchmarkParseProtoGzip
263,5917,178594.0,5,5,3,3,3,3,2,1,BenchmarkParseProtoGzip
264,5744,178762.0,5,5,3,3,4,3,2,1,BenchmarkParseProtoGzip
265,6177,178180.0,5,5,3,3,5,3,2,1,BenchmarkParseProtoGzip
266,5878,177085.0,5,5,3,3,1,4,2,1,BenchmarkParseProtoGzip
267,5995,178088.0,5,5,3,3,2,4,2,1,BenchmarkParseProtoGzip
268,6001,178673.0,5,5,3,3,3,4,2,1,BenchmarkParseProtoGzip
269,5943,178086.0,5,5,3,3,4,4,2,1,BenchmarkParseProtoGzip
270,5990,179050.0,5,5,3,3,5,4,2,1,BenchmarkParseProtoGzip
271,6210,177913.0,5,5,3,3,1,5,2,1,BenchmarkParseProtoGzip
272,5851,177533.0,5,5,3,3,2,5,2,1,BenchmarkParseProtoGzip
273,6457,178656.0,5,5,3,3,3,5,2,1,BenchmarkParseProtoGzip
274,5977,178258.0,5,5,3,3,4,5,2,1,BenchmarkParseProtoGzip
275,5833,178156.0,5,5,3,3,5,5,2,1,BenchmarkParseProtoGzip
276,6079,177910.0,5,5,3,3,1,1,3,1,BenchmarkParseProtoGzip
277,5962,177623.0,5,5,3,3,2,1,3,1,BenchmarkParseProtoGzip
278,6295,178649.0,5,5,3,3,3,1,3,1,BenchmarkParseProtoGzip
279,6034,177158.0,5,5,3,3,4,1,3,1,BenchmarkParseProtoGzip
280,6405,177749.0,5,5,3,3,5,1,3,1,BenchmarkParseProtoGzip
281,5922,180034.0,5,5,3,3,1,2,3,1,BenchmarkParseProtoGzip
282,6040,179180.0,5,5,3,3,2,2,3,1,BenchmarkParseProtoGzip
283,5962,178755.0,5,5,3,3,3,2,3,1,BenchmarkParseProtoGzip
284,6180,178422.0,5,5,3,3,4,2,3,1,BenchmarkParseProtoGzip
285,5877,178676.0,5,5,3,3,5,2,3,1,BenchmarkParseProtoGzip
286,5875,177309.0,5,5,3,3,1,3,3,1,BenchmarkParseProtoGzip
287,5884,178159.0,5,5,3,3,2,3,3,1,BenchmarkParseProtoGzip
288,5978,178890.0,5,5,3,3,3,3,3,1,BenchmarkParseProtoGzip
289,5995,178625.0,5,5,3,3,4,3,3,1,BenchmarkParseProtoGzip
290,5874,179400.0,5,5,3,3,5,3,3,1,BenchmarkParseProtoGzip
291,5847,177769.0,5,5,3,3,1,4,3,1,BenchmarkParseProtoGzip
292,5994,179294.0,5,5,3,3,2,4,3,1,BenchmarkParseProtoGzip
293,5834,177355.0,5,5,3,3,3,4,3,1,BenchmarkParseProtoGzip
294,5930,178680.0,5,5,3,3,4,4,3,1,BenchmarkParseProtoGzip
295,5965,177919.0,5,5,3,3,5,4,3,1,BenchmarkParseProtoGzip
296,5902,177763.0,5,5,3,3,1,5,3,1,BenchmarkParseProtoGzip
297,5949,177259.0,5,5,3,3,2,5,3,1,BenchmarkParseProtoGzip
298,5787,177372.0,5,5,3,3,3,5,3,1,BenchmarkParseProtoGzip
299,5913,178003.0,5,5,3,3,4,5,3,1,BenchmarkParseProtoGzip
300,5956,177565.0,5,5,3,3,5,5,3,1,BenchmarkParseProtoGzip
301,8377,142946.0,5,5,3,3,1,1,1,1,BenchmarkParseProtoMap
302,7670,142291.0,5,5,3,3,2,1,1,1,BenchmarkParseProtoMap
303,7922,142410.0,5,5,3,3,3,1,1,1,BenchmarkParseProtoMap
304,7140,142337.0,5,5,3,3,4,1,1,1,BenchmarkParseProtoMap
305,7090,142740.0,5,5,3,3,5,1,1,1,BenchmarkParseProtoMap
306,8388,142880.0,5,5,3,3,1,2,1,1,BenchmarkParseProtoMap
307,7322,142693.0,5,5,3,3,2,2,1,1,BenchmarkParseProtoMap
308,8419,142276.0,5,5,3,3,3,2,1,1,BenchmarkParseProtoMap
309,8410,142201.0,5,5,3,3,4,2,1,1,BenchmarkParseProtoMap
310,7315,141949.0,5,5,3,3,5,2,1,1,BenchmarkParseProtoMap
311,8378,142428.0,5,5,3,3,1,3,1,1,BenchmarkParseProtoMap
312,7479,143094.0,5,5,3,3,2,3,1,1,BenchmarkParseProtoMap
313,8402,142552.0,5,5,3,3,3,3,1,1,BenchmarkParseProtoMap
314,8396,143352.0,5,5,3,3,4,3,1,1,BenchmarkParseProtoMap
315,7558,143031.0,5,5,3,3,5,3,1,1,BenchmarkParseProtoMap
316,7048,142407.0,5,5,3,3,1,4,1,1,BenchmarkParseProtoMap
317,7243,143019.0,5,5,3,3,2,4,1,1,BenchmarkParseProtoMap
318,8421,142611.0,5,5,3,3,3,4,1,1,BenchmarkParseProtoMap
319,7422,142334.0,5,5,3,3,4,4,1,1,BenchmarkParseProtoMap
320,7273,142375.0,5,5,3,3,5,4,1,1,BenchmarkParseProtoMap
321,7226,143866.0,5,5,3,3,1,5,1,1,BenchmarkParseProtoMap
322,7515,144275.0,5,5,3,3,2,5,1,1,BenchmarkParseProtoMap
323,8370,143534.0,5,5,3,3,3,5,1,1,BenchmarkParseProtoMap
324,7310,143580.0,5,5,3,3,4,5,1,1,BenchmarkParseProtoMap
325,8451,142409.0,5,5,3,3,5,5,1,1,BenchmarkParseProtoMap
326,7364,141976.0,5,5,3,3,1,1,2,1,BenchmarkParseProtoMap
327,7275,142815.0,5,5,3,3,2,1,2,1,BenchmarkParseProtoMap
328,7017,143735.0,5,5,3,3,3,1,2,1,BenchmarkParseProtoMap
329,7015,143278.0,5,5,3,3,4,1,2,1,BenchmarkParseProtoMap
330,8432,142699.0,5,5,3,3,5,1,2,1,BenchmarkParseProtoMap
331,8419,143147.0,5,5,3,3,1,2,2,1,BenchmarkParseProtoMap
332,6960,144396.0,5,5,3,3,2,2,2,1,BenchmarkParseProtoMap
333,7706,142449.0,5,5,3,3,3,2,2,1,BenchmarkParseProtoMap
334,7116,142315.0,5,5,3,3,4,2,2,1,BenchmarkParseProtoMap
335,7857,142544.0,5,5,3,3,5,2,2,1,BenchmarkParseProtoMap
336,7438,142566.0,5,5,3,3,1,3,2,1,BenchmarkParseProtoMap
337,7558,143572.0,5,5,3,3,2,3,2,1,BenchmarkParseProtoMap
338,7050,142807.0,5,5,3,3,3,3,2,1,BenchmarkParseProtoMap
339,7224,143316.0,5,5,3,3,4,3,2,1,BenchmarkParseProtoMap
340,7944,144668.0,5,5,3,3,5,3,2,1,BenchmarkParseProtoMap
341,7844,143742.0,5,5,3,3,1,4,2,1,BenchmarkParseProtoMap
342,8385,143895.0,5,5,3,3,2,4,2,1,BenchmarkParseProtoMap
343,7316,143567.0,5,5,3,3,3,4,2,1,BenchmarkParseProtoMap
344,7512,144083.0,5,5,3,3,4,4,2,1,BenchmarkParseProtoMap
345,8359,143762.0,5,5,3,3,5,4,2,1,BenchmarkParseProtoMap
346,7215,142983.0,5,5,3,3,1,5,2,1,BenchmarkParseProtoMap
347,7026,142932.0,5,5,3,3,2,5,2,1,BenchmarkParseProtoMap
348,7022,143374.0,5,5,3,3,3,5,2,1,BenchmarkParseProtoMap
349,7568,142740.0,5,5,3,3,4,5,2,1,BenchmarkParseProtoMap
350,8394,143025.0,5,5,3,3,5,5,2,1,BenchmarkParseProtoMap
351,7269,143104.0,5,5,3,3,1,1,3,1,BenchmarkParseProtoMap
352,7203,142554.0,5,5,3,3,2,1,3,1,BenchmarkParseProtoMap
353,7251,142425.0,5,5,3,3,3,1,3,1,BenchmarkParseProtoMap
354,7804,142418.0,5,5,3,3,4,1,3,1,BenchmarkParseProtoMap
355,7948,144307.0,5,5,3,3,5,1,3,1,BenchmarkParseProtoMap
356,7039,142776.0,5,5,3,3,1,2,3,1,BenchmarkParseProtoMap
357,7344,142438.0,5,5,3,3,2,2,3,1,BenchmarkParseProtoMap
358,7261,142283.0,5,5,3,3,3,2,3,1,BenchmarkParseProtoMap
