,Mean (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Median (RMAD)
Mean (CV),0.0,0.21694214876033058,0.20041322314049587,0.06818181818181818,0.06611570247933884
Mean (RCIW_1),-0.21694214876033058,0.0,-0.047520661157024795,-0.16115702479338842,-0.09504132231404959
Mean (RCIW_2),-0.20041322314049587,0.047520661157024795,0.0,-0.13016528925619836,-0.0743801652892562
Median (RCIW_3),-0.06818181818181818,0.16115702479338842,0.13016528925619836,0.0,0.03305785123966942
Median (RMAD),-0.06611570247933884,0.09504132231404959,0.0743801652892562,-0.03305785123966942,0.0
