,Mean (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Median (RMAD)
Mean (CV),0.0,-0.1493877551020408,-0.037551020408163265,-0.1910204081632653,-0.21714285714285714
Mean (RCIW_1),0.1493877551020408,0.0,0.1126530612244898,-0.03918367346938775,-0.053877551020408164
Mean (RCIW_2),0.037551020408163265,-0.1126530612244898,0.0,-0.14857142857142858,-0.16163265306122448
Median (RCIW_3),0.1910204081632653,0.03918367346938775,0.14857142857142858,0.0,-0.008979591836734694
Median (RMAD),0.21714285714285714,0.053877551020408164,0.16163265306122448,0.008979591836734694,0.0
