Project,Statistic,p-Value
laaber_bytebuddy-01_00_00-jmh121,5.173380303262422,0.5217760501894839
laaber_jenetics-03_00_00-jmh121,0.13140801975417746,0.9999549952358437
laaber_xodus-01_00_05-jmh121,8.754012515939767,0.18789215237215764
laaber_zipkin-02_00_00-jmh121,0.364789462548789,0.9991174293201929
