,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,0.27753527721782195,0.004079300328566213,0.001658703830097935,0.27753527721782195,0.001658703830097935,0.27753527721782195
Median (CV),-0.27753527721782195,0.0,-0.2723607561784734,-0.2742654878493992,0.0,-0.2742654878493992,0.0
Mean (RCIW_1),-0.004079300328566213,0.2723607561784734,0.0,-0.0024523420263170424,0.2723607561784734,-0.0024523420263170424,0.2723607561784734
Mean (RCIW_2),-0.001658703830097935,0.2742654878493992,0.0024523420263170424,0.0,0.2742654878493992,0.0,0.2742654878493992
Median (RCIW_3),-0.27753527721782195,0.0,-0.2723607561784734,-0.2742654878493992,0.0,-0.2742654878493992,0.0
Mean (RMAD),-0.001658703830097935,0.2742654878493992,0.0024523420263170424,0.0,0.2742654878493992,0.0,0.2742654878493992
Median (RMAD),-0.27753527721782195,0.0,-0.2723607561784734,-0.2742654878493992,0.0,-0.2742654878493992,0.0
