,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,0.21611540563917728,-0.0031582408514684353,-0.0031582408514684353,0.21611540563917728,-0.0031582408514684353,0.21611540563917728
Median (CV),-0.21611540563917728,0.0,-0.2189563563785784,-0.2189563563785784,0.0,-0.2189563563785784,0.0
Mean (RCIW_1),0.0031582408514684353,0.2189563563785784,0.0,0.0,0.2189563563785784,0.0,0.2189563563785784
Mean (RCIW_2),0.0031582408514684353,0.2189563563785784,0.0,0.0,0.2189563563785784,0.0,0.2189563563785784
Median (RCIW_3),-0.21611540563917728,0.0,-0.2189563563785784,-0.2189563563785784,0.0,-0.2189563563785784,0.0
Mean (RMAD),0.0031582408514684353,0.2189563563785784,0.0,0.0,0.2189563563785784,0.0,0.2189563563785784
Median (RMAD),-0.21611540563917728,0.0,-0.2189563563785784,-0.2189563563785784,0.0,-0.2189563563785784,0.0
