Project,Statistic,p-Value
laaber_bytebuddy-01_00_00-jmh121,11.49548168468616,0.07421806938195087
laaber_jenetics-03_00_00-jmh121,5.635776716041668,0.46520047415820864
laaber_xodus-01_00_05-jmh121,1.7804474071260332,0.9387431953096553
laaber_zipkin-02_00_00-jmh121,30.620808190146366,2.994365964559537e-05
