Project,Method,Max Time in s,Max Time in h,Min Time in s,Min Time in h,Time Saved,Time Saved %,Fraction of leq 0.01 change,Fraction of leq 0.03 change,Fraction of leq 0.05 change,Fraction of leq 0.1 change,CI Lower Dev,CI Upper Dev
toml-v2.0.2,cv__mean__ci_bootstrap_mean_p,2625,0.7291666666666666,105,0.029166666666666667,2520,0.96,1.0,1.0,1.0,1.0,0.0300761178064506,0.0098527181116327
toml-v2.0.2,rciw_mean_p__mean__ci_bootstrap_mean_p,2625,0.7291666666666666,105,0.029166666666666667,2520,0.96,1.0,1.0,1.0,1.0,0.0300381478705553,0.0098879086149362
toml-v2.0.2,rciw_mean_t__mean__ci_bootstrap_mean_t,2625,0.7291666666666666,105,0.029166666666666667,2520,0.96,1.0,1.0,1.0,1.0,41603063897.67277,208815012825.89624
toml-v2.0.2,rciw_median_p__median__ci_bootstrap_median_p,2625,0.7291666666666666,105,0.029166666666666667,2520,0.96,1.0,1.0,1.0,1.0,0.0199401794616151,0.0090600226500566
toml-v2.0.2,rmad__median__ci_bootstrap_median_p,2625,0.7291666666666666,105,0.029166666666666667,2520,0.96,1.0,1.0,1.0,1.0,0.0199401794616151,0.0090600226500566
