Project,Method,Max Time in s,Max Time in h,Min Time in s,Min Time in h,Time Saved,Time Saved %,Max Warmup in s,Max Warmup in h,Min Warmup in s,Min Warmup in h,Warmup Saved,Warmup Saved %,Fraction of leq 0.01 change,Fraction of leq 0.03 change,Fraction of leq 0.05 change,Fraction of leq 0.1 change,CI Lower Dev,CI Upper Dev
laaber_byte-buddy,cv__mean__ci_bootstrap_mean_p,9750,2.7083333333333335,7033,1.9536111111111112,2717,0.2786666666666667,9750,2.7083333333333335,7750,2.1527777777777777,2000,0.2786666666666667,0.7692307692307693,0.8205128205128205,0.8717948717948718,0.9743589743589743,0.1203133212592385,0.1300807666919097
laaber_byte-buddy,rciw_mean_p__mean__ci_bootstrap_mean_p,9750,2.7083333333333335,8379,2.3275,1371,0.14061538461538461,9750,2.7083333333333335,8750,2.430555555555556,1000,0.14061538461538461,0.9230769230769231,0.9487179487179487,0.9743589743589743,1.0,0.1096598461933568,0.0838940486656347
laaber_byte-buddy,rciw_mean_t__mean__ci_bootstrap_mean_t,9750,2.7083333333333335,8956,2.487777777777778,794,0.08143589743589744,9750,2.7083333333333335,9400,2.611111111111111,350,0.08143589743589744,1.0,1.0,1.0,1.0,0.0050603903695218,0.0106726936159097
laaber_byte-buddy,rciw_median_p__median__ci_bootstrap_median_p,9750,2.7083333333333335,8382,2.328333333333333,1368,0.1403076923076923,9750,2.7083333333333335,8750,2.430555555555556,1000,0.1403076923076923,0.9743589743589743,0.9743589743589743,0.9743589743589743,1.0,0.1143017329096733,0.0260855791734977
laaber_byte-buddy,rmad__median__ci_bootstrap_median_p,9750,2.7083333333333335,1871,0.5197222222222222,7879,0.8081025641025641,9750,2.7083333333333335,4650,1.2916666666666667,5100,0.8081025641025641,0.5641025641025641,0.717948717948718,0.7948717948717948,0.9230769230769231,1.0879308813414017,0.1390353318634369
