,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,0.16543066635112183,0.0,0.0,0.16543066635112183,0.0,0.16543066635112183
Median (CV),-0.16543066635112183,0.0,-0.16543066635112183,-0.16543066635112183,0.0,-0.16543066635112183,0.0
Mean (RCIW_1),0.0,0.16543066635112183,0.0,0.0,0.16543066635112183,0.0,0.16543066635112183
Mean (RCIW_2),0.0,0.16543066635112183,0.0,0.0,0.16543066635112183,0.0,0.16543066635112183
Median (RCIW_3),-0.16543066635112183,0.0,-0.16543066635112183,-0.16543066635112183,0.0,-0.16543066635112183,0.0
Mean (RMAD),0.0,0.16543066635112183,0.0,0.0,0.16543066635112183,0.0,0.16543066635112183
Median (RMAD),-0.16543066635112183,0.0,-0.16543066635112183,-0.16543066635112183,0.0,-0.16543066635112183,0.0
