Project,Method,Max Time in s,Max Time in h,Min Time in s,Min Time in h,Time Saved,Time Saved %,Fraction of leq 0.01 change,Fraction of leq 0.03 change,Fraction of leq 0.05 change,Fraction of leq 0.1 change,CI Lower Dev,CI Upper Dev
prometheus-v0.36.0,cv__mean__ci_bootstrap_mean_p,2325,0.6458333333333334,170,0.04722222222222223,2155,0.9268817204301075,1.0,1.0,1.0,1.0,0.0159796722414067,0.0078540705288023
prometheus-v0.36.0,rciw_mean_p__mean__ci_bootstrap_mean_p,2325,0.6458333333333334,186,0.051666666666666666,2139,0.92,1.0,1.0,1.0,1.0,0.0077773861372221,0.0078426849662649
prometheus-v0.36.0,rciw_mean_t__mean__ci_bootstrap_mean_t,2325,0.6458333333333334,321,0.08916666666666666,2004,0.8619354838709677,1.0,1.0,1.0,1.0,0.0086156337099332,0.3940374547843645
prometheus-v0.36.0,rciw_median_p__median__ci_bootstrap_median_p,2325,0.6458333333333334,186,0.051666666666666666,2139,0.92,1.0,1.0,1.0,1.0,0.0112410071942444,0.0069264069264069
prometheus-v0.36.0,rmad__median__ci_bootstrap_median_p,2325,0.6458333333333334,165,0.04583333333333333,2160,0.9290322580645162,1.0,1.0,1.0,1.0,0.0292283015505257,0.0069264069264069
