Project,Statistic,p-Value
laaber_bytebuddy-01_10_07-jmh121,3.0211749130720182,0.8061845009545927
laaber_jenetics-05_02_00-jmh121,3.9549018298198386,0.6827795297492962
laaber_xodus-01_03_23-jmh121,2.4972215078770796,0.8687784933388306
laaber_zipkin-02_21_00-jmh121,0.01127572985340375,0.9999999702589266
