,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,-0.12294543063773833,0.0,0.0,-0.12294543063773833,0.0,-0.12294543063773833
Median (CV),0.12294543063773833,0.0,0.12294543063773833,0.12294543063773833,0.0,0.12294543063773833,0.0
Mean (RCIW_1),0.0,-0.12294543063773833,0.0,0.0,-0.12294543063773833,0.0,-0.12294543063773833
Mean (RCIW_2),0.0,-0.12294543063773833,0.0,0.0,-0.12294543063773833,0.0,-0.12294543063773833
Median (RCIW_3),0.12294543063773833,0.0,0.12294543063773833,0.12294543063773833,0.0,0.12294543063773833,0.0
Mean (RMAD),0.0,-0.12294543063773833,0.0,0.0,-0.12294543063773833,0.0,-0.12294543063773833
Median (RMAD),0.12294543063773833,0.0,0.12294543063773833,0.12294543063773833,0.0,0.12294543063773833,0.0
