m_id,n,ns_per_op,it_pos,fork_pos,b_name
0,65095.0,145.46730163607037,1,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
1,52800.0,167.09683712121213,2,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
2,44053.0,165.55705627312554,3,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
3,55953.0,154.6532268153629,4,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
4,67455.0,145.6879104588244,5,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
5,67091.0,148.82657882577394,6,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
6,66785.0,147.55449577000823,7,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
7,63542.0,159.01949891410405,8,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
8,63334.0,146.40183787539078,9,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
9,67043.0,145.63605447250274,10,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
10,63807.0,158.45745764571285,11,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
11,63444.0,154.77783557152765,12,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
12,67107.0,144.44047565827708,13,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
13,63734.0,154.68286942605204,14,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
14,66254.0,148.84551876113142,15,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
15,67019.0,146.77381041197273,16,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
16,66729.0,184.18503199508456,17,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
17,66977.0,144.94629499678993,18,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
18,66890.0,145.83139482732844,19,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
19,66923.0,145.78192848497528,20,1,zipkin2.EndpointBenchmarks.parseIpv4_addr
20,57874.0,248.83427791408923,1,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
21,58022.0,249.6974768191376,2,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
22,58057.0,248.05063988838555,3,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
23,57925.0,249.5716012084592,4,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
24,57566.0,247.76725845116908,5,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
25,55203.0,372.66762675941527,6,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
26,55981.0,235.5774280559476,7,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
27,58314.0,247.1080529546936,8,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
28,58054.0,249.73817480276983,9,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
29,57799.0,247.9187702209381,10,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
30,58609.0,247.17558736712792,11,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
31,56749.0,259.89788366314826,12,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
32,57228.0,250.34397497728384,13,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
33,57383.0,251.1362947214332,14,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
34,57283.0,251.3647679067088,15,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
35,57829.0,250.2449463072161,16,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
36,57839.0,247.6928024343436,17,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
37,58383.0,247.1083705873285,18,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
38,58685.0,245.2061514867513,19,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
39,58734.0,245.81908264378384,20,1,zipkin2.EndpointBenchmarks.parseIpv4_bytes
40,43288.0,131.83094622066162,1,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
41,43234.0,136.56527270204006,2,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
42,43226.0,132.99865821496323,3,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
43,77139.0,129.9534087815502,4,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
44,42878.0,131.52999207052568,5,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
45,42976.0,234.68361411020103,6,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
46,43188.0,129.36987126053535,7,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
47,43050.0,129.47911730545877,8,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
48,41155.0,134.81173611954804,9,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
49,42966.0,192.37278313084764,10,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
50,43098.0,169.368044920878,11,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
51,58908.0,135.2708800162966,12,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
52,42488.0,132.0984983995481,13,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
53,41311.0,132.96439205054344,14,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
54,61020.0,196.6210914454277,15,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
55,42210.0,132.3247571665482,16,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
56,42672.0,133.75468691413573,17,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
57,43013.0,166.33575895659453,18,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
58,41362.0,132.7483922440888,19,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
59,42703.0,136.984802004543,20,1,zipkin2.EndpointBenchmarks.parseIpv4_literal
60,50811.0,171.19143492550825,1,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
61,50589.0,168.88327502026132,2,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
62,51205.0,167.71553559222733,3,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
63,49764.0,171.62585403102645,4,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
64,50773.0,221.0356488684931,5,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
65,50205.0,184.5418782989742,6,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
66,50864.0,168.30640531613716,7,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
67,50493.0,168.8271839660943,8,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
68,50427.0,170.828861522597,9,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
69,50242.0,171.20068866685244,10,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
70,50626.0,217.10425473077075,11,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
71,50569.0,170.79649587692063,12,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
72,50652.0,210.3528192371476,13,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
73,50276.0,251.8278502665288,14,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
74,51106.0,202.43730677415567,15,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
75,48422.0,168.96827888150014,16,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
76,50715.0,271.0043182490388,17,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
77,50519.0,234.8390110651438,18,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
78,49436.0,185.5605833805324,19,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
79,50234.0,170.6571644702791,20,1,zipkin2.EndpointBenchmarks.parseIpv6_addr
80,49348.0,179.79753992056416,1,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
81,51118.0,172.56252200790328,2,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
82,51192.0,171.69788248163775,3,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
83,51188.0,170.49937485348127,4,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
84,49807.0,176.26470174875018,5,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
85,50867.0,174.86665224998526,6,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
86,50057.0,300.5918253191362,7,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
87,50991.0,170.4460591084701,8,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
88,50863.0,171.93252462497296,9,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
89,50569.0,175.1566770155629,10,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
90,50178.0,175.29074494798516,11,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
91,50366.0,173.80367708374698,12,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
92,50484.0,172.33523492591712,13,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
93,50431.0,233.77694275346516,14,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
94,46018.0,513.2434264852884,15,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
95,48256.0,187.9665326591512,16,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
96,50607.0,172.19854960776178,17,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
97,50086.0,174.79195783252806,18,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
98,49858.0,175.1100726062016,19,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
99,50290.0,172.53799960230663,20,1,zipkin2.EndpointBenchmarks.parseIpv6_bytes
100,41896.0,409.2316450257781,1,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
101,41619.0,458.2152142050506,2,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
102,41785.0,401.5956204379562,3,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
103,41819.0,464.39809655898034,4,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
104,41608.0,502.2150547971544,5,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
105,59566.0,423.366131685861,6,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
106,41402.0,523.2466064441331,7,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
107,41271.0,452.95304208766447,8,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
108,41118.0,469.1194124227832,9,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
109,41603.0,462.7174001874865,10,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
110,41408.0,466.30424072642967,11,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
111,41344.0,423.26688273993807,12,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
112,41663.0,469.6937810527326,13,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
113,41825.0,437.9955289898386,14,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
114,41760.0,443.4494492337165,15,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
115,41455.0,405.18132915209264,16,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
116,41077.0,415.7713318888916,17,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
117,76489.0,439.7622533959132,18,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
118,41788.0,406.365535560448,19,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
119,42136.0,405.5889500664515,20,1,zipkin2.EndpointBenchmarks.parseIpv6_literal
120,50621.0,367.8439580411292,1,1,zipkin2.SpanBenchmarks.buildClientSpan
