m_id,n,ns_per_op,it_pos,fork_pos,b_name
0,13.0,79802683.07692307,1,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
1,13.0,79510291.6923077,2,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
2,14.0,73662464.0,3,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
3,15.0,69970602.66666667,4,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
4,15.0,71355596.8,5,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
5,15.0,70184686.93333334,6,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
6,14.0,73259885.71428572,7,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
7,14.0,75928137.14285715,8,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
8,14.0,74004187.42857143,9,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
9,15.0,67183138.13333334,10,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
10,14.0,72960292.57142857,11,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
11,14.0,71888310.85714285,12,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
12,15.0,68926395.73333333,13,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
13,13.0,82040989.53846154,14,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
14,11.0,93704564.36363636,15,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
15,12.0,90363221.33333331,16,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
16,14.0,73737362.28571428,17,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
17,15.0,69376409.6,18,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
18,15.0,69337088.0,19,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
19,15.0,69039991.46666667,20,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_eager_ec
20,17.0,61002450.823529415,1,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
21,13.0,80468125.53846154,2,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
22,15.0,70224008.53333333,3,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
23,19.0,55429658.94736842,4,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
24,19.0,55364122.94736842,5,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
25,19.0,55046790.7368421,6,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
26,18.0,58144995.55555555,7,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
27,17.0,61754187.294117644,8,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
28,19.0,55091631.15789474,9,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
29,19.0,54087895.578947365,10,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
30,18.0,56470186.66666666,11,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
31,18.0,55829390.222222224,12,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
32,18.0,56761457.777777776,13,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
33,18.0,56994474.66666666,14,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
34,17.0,61812013.176470585,15,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
35,19.0,54746704.84210526,16,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
36,18.0,56539363.55555555,17,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
37,18.0,56251733.333333336,18,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
38,18.0,56200760.88888889,19,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
39,18.0,56029639.11111111,20,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_ec
40,6.0,181491029.3333333,1,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk
41,5.0,217527091.2,2,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk
42,6.0,191102976.0,3,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk
43,6.0,178476373.33333334,4,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk
44,6.0,189967018.66666663,5,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk
45,6.0,187869866.66666663,6,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk
46,6.0,175330645.33333334,7,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk
47,6.0,173626709.33333334,8,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk
48,6.0,174238378.66666666,9,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk
49,6.0,179481258.66666666,10,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk
50,6.0,188175701.3333333,11,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk
51,6.0,182932821.3333333,12,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk
52,6.0,196520618.66666663,13,1,org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByAccount_parallel_lazy_jdk
