m_id,n,ns_per_op,it_pos,fork_pos,b_name
0,20601.0,221.901169846124,1,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
1,20472.0,223.1116158655725,2,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
2,20587.0,226.30397823869436,3,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
3,20478.0,230.82996386365852,4,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
4,20566.0,227.1727122435087,5,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
5,20551.0,228.488200087587,6,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
6,20563.0,221.2542916889559,7,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
7,20537.0,219.2976091931636,8,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
8,20580.0,222.43163265306123,9,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
9,20608.0,228.84671001552795,10,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
10,20568.0,229.97150914041228,11,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
11,20584.0,220.1847551496308,12,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
12,20528.0,235.4321901792673,13,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
13,20580.0,232.62162293488825,14,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
14,20615.0,225.1640067911715,15,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
15,20463.0,221.6768313541514,16,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
16,20563.0,228.39235520108932,17,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
17,20633.0,215.0133281636214,18,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
18,20508.0,240.22742344450947,19,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
19,20270.0,233.4527380365072,20,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
20,25674.0,177.07669237360753,1,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
21,25156.0,185.61559866433456,2,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
22,24971.0,187.801689960354,3,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
23,24829.0,200.039026944299,4,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
24,24978.0,183.93061894467127,5,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
25,25085.0,182.15064779748852,6,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
26,26188.0,175.07491981060028,7,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
27,26568.0,174.20295091839807,8,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
28,26751.0,174.9466188179881,9,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
29,26364.0,174.05264754968897,10,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
30,26541.0,186.29377190007912,11,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
31,26673.0,170.86394481310688,12,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
32,26702.0,176.55520185753875,13,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
33,26462.0,176.03004308064394,14,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
34,26546.0,177.02478716190762,15,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
35,26646.0,171.70269458830597,16,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
36,26623.0,170.89828343913155,17,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
37,26129.0,178.92801102223584,18,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
38,26652.0,177.51189404172294,19,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
39,26688.0,177.73137739808155,20,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
40,28573.0,160.68708221047842,1,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
41,28591.0,160.74631877164143,2,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
42,28577.0,160.73251216012878,3,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
43,28674.0,161.04833647206527,4,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
44,28624.0,160.29090972610396,5,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
45,28564.0,163.0384750035009,6,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
46,29131.0,158.33593079537263,7,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
47,29158.0,158.0949310652308,8,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
