m_id,n,ns_per_op,it_pos,fork_pos,b_name
0,20587.0,217.16277262350027,1,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
1,20393.0,216.75579855832885,2,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
2,20426.0,215.60589444825223,3,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
3,20431.0,214.86823944006656,4,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
4,20302.0,216.82415525563985,5,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
5,20437.0,222.7100357195283,6,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
6,20545.0,214.13278169871012,7,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
7,20274.0,216.5032554010062,8,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
8,20458.0,215.7968032065696,9,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
9,20432.0,214.4195869224745,10,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
10,20470.0,214.3052271617001,11,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
11,20559.0,212.81652804124715,12,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
12,20528.0,213.72369446609508,13,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
13,20257.0,221.57846670286816,14,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
14,20426.0,213.9822774894742,15,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
15,20288.0,216.67690260252365,16,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
16,20193.0,216.6455207250037,17,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
17,20265.0,220.53752775721688,18,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
18,20221.0,220.33054745067008,19,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
19,20203.0,217.4096421323566,20,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
20,26608.0,179.86928743235117,1,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
21,26620.0,172.24962434259956,2,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
22,26667.0,171.15134810814865,3,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
23,26508.0,179.00577184246265,4,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
24,26507.0,179.80118459274908,5,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
25,26579.0,171.45558523646488,6,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
26,26753.0,175.15396404141592,7,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
27,26647.0,187.5861072540999,8,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
28,26674.0,177.1007722876209,9,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
29,26843.0,185.34977461535595,10,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
30,26701.0,171.14714804688964,11,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
31,26835.0,173.97831190609278,12,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
32,26756.0,176.05722081028554,13,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
33,26808.0,177.23328857057595,14,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
34,26791.0,173.27871300063455,15,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
35,26892.0,171.354008627101,16,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
36,26655.0,174.46272744325643,17,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
37,26739.0,178.27241108493212,18,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
38,26771.0,184.0838594000971,19,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
39,26837.0,172.83437045869508,20,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
40,27471.0,178.18914491645737,1,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
41,27501.0,180.33042434820555,2,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
42,26961.0,182.42706131078225,3,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
43,28226.0,170.8946715793949,4,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
44,27428.0,178.8974041125857,5,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
45,26845.0,188.4530080089402,6,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
46,28657.0,165.48274418117737,7,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
47,28827.0,161.4864536719048,8,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
48,28701.0,166.8975297027978,9,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
49,28774.0,161.39754639605198,10,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
50,28700.0,163.05073170731708,11,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
51,28849.0,161.3031647544109,12,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
52,28950.0,160.90677029360967,13,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
53,28847.0,161.55943425659515,14,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
54,28794.0,160.00225741473918,15,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
55,28732.0,165.27157872755117,16,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
56,28536.0,166.99667087188112,17,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
57,28660.0,168.58886950453595,18,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
58,28700.0,159.85212543554007,19,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
59,28665.0,167.08540031397175,20,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
60,24318.0,355.45789127395346,1,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
61,24277.0,357.3172550150348,2,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
62,24286.0,366.7230503170551,3,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
63,24101.0,360.34571179619104,4,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
64,24146.0,359.4216847510975,5,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
65,24083.0,364.7866960096334,6,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
66,24389.0,373.7087621468695,7,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
67,24444.0,352.3261741122566,8,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
68,24562.0,349.887305594007,9,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
69,24548.0,358.0308375427733,10,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
70,24546.0,351.75010184958853,11,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
71,24454.0,366.2007851476241,12,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
72,24478.0,348.05229185390965,13,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
73,24448.0,348.55116982984293,14,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
74,24525.0,344.4638532110092,15,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
75,24426.0,357.89810038483586,16,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
76,24478.0,362.6088732739603,17,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
77,24433.0,365.9076249334916,18,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
78,24427.0,357.74491341548287,19,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
79,24396.0,367.8717822593868,20,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
