m_id,n,ns_per_op,it_pos,fork_pos,b_name
0,20936.0,214.67715896064195,1,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
1,20894.0,215.65171819661143,2,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
2,21057.0,216.1598518307451,3,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
3,20948.0,214.5331296543823,4,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
4,20904.0,218.60868733256797,5,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
5,20988.0,222.74452067848296,6,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
6,21000.0,214.5531428571429,7,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
7,20691.0,226.70436421632596,8,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
8,21075.0,216.6610676156584,9,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
9,21092.0,214.42850369808457,10,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
10,20736.0,217.55598958333331,11,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
11,20876.0,218.45612186242576,12,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
12,20715.0,218.56239440019309,13,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
13,21069.0,215.96136503868243,14,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
14,21010.0,214.5687291765826,15,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
15,21010.0,217.2119466920514,16,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
16,21212.0,212.78785593060533,17,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
17,21033.0,218.21585128131983,18,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
18,20997.0,214.9811401628804,19,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
19,21060.0,216.0161918328585,20,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3Params
20,26191.0,180.85422473368715,1,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
21,26480.0,181.23391238670692,2,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
22,26445.0,176.93310644734353,3,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
23,26538.0,176.33789283291884,4,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
24,26286.0,173.539755002663,5,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
25,26540.0,175.46590052750565,6,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
26,27011.0,174.7225204546296,7,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
27,26318.0,172.74116574207767,8,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
28,26584.0,178.24714113752634,9,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
29,26591.0,186.28708961678765,10,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
30,26351.0,177.92649235323137,11,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
31,26954.0,178.3342361059583,12,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
32,26375.0,177.29967772511847,13,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
33,26647.0,171.5417120126093,14,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
34,27127.0,168.27843108342242,15,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
35,26821.0,170.43529324037135,16,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
36,26674.0,171.10283422058933,17,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
37,26696.0,170.97924782738988,18,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
38,26704.0,171.4257414619533,19,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
39,26817.0,172.5406645038595,20,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV2
40,28502.0,198.07985404533017,1,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
41,28866.0,157.85044689253797,2,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
42,28621.0,159.60916809335802,3,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
43,28862.0,158.73986556718177,4,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
44,28693.0,165.29453176733,5,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
45,28323.0,194.01528792853864,6,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
46,29344.0,156.4467352780807,7,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
47,29345.0,156.61305162719373,8,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
48,29344.0,156.90107006543076,9,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
49,29354.0,156.89595966478163,10,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
50,29341.0,156.93319927746157,11,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
51,29342.0,158.23897484834026,12,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
52,29156.0,159.83190423926465,13,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
53,29148.0,158.31525319061342,14,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
54,29321.0,156.50097199959075,15,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
55,29316.0,156.6979465138491,16,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
56,29115.0,158.59872917739995,17,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
57,29340.0,157.12218813905932,18,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
58,29336.0,157.16062176165804,19,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
59,29353.0,156.1678533710353,20,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency3ParamsV3
60,21591.0,385.2198138113103,1,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
61,21586.0,385.2222273695914,2,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
62,21589.0,388.543332252536,3,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
63,21581.0,385.8759557017747,4,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
64,21563.0,388.3609887306961,5,1,org.apache.logging.log4j.message.ParameterFormatterBenchmark.latency5Params
