Project,Method,Max Time in s,Max Time in h,Min Time in s,Min Time in h,Time Saved,Time Saved %,Fraction of leq 0.01 change,Fraction of leq 0.03 change,Fraction of leq 0.05 change,Fraction of leq 0.1 change,CI Lower Dev,CI Upper Dev
laaber_zipkin-02_21_00-jmh121,cv__mean__ci_bootstrap_mean_p,3840,1.0666666666666667,1276,0.35444444444444445,2564,0.6677083333333333,0.4375,0.71875,0.796875,0.890625,0.5048754955915907,0.4021059298142468
laaber_zipkin-02_21_00-jmh121,cv__median__ci_bootstrap_median_p,3840,1.0666666666666667,1276,0.35444444444444445,2564,0.6677083333333333,0.484375,0.765625,0.859375,0.890625,0.5128081465220571,0.4067879876302486
laaber_zipkin-02_21_00-jmh121,rciw_mean_p__mean__ci_bootstrap_mean_p,3840,1.0666666666666667,1276,0.35444444444444445,2564,0.6677083333333333,0.4375,0.71875,0.796875,0.890625,0.5029695869932479,0.4013060744859997
laaber_zipkin-02_21_00-jmh121,rciw_mean_t__mean__ci_bootstrap_mean_t,3840,1.0666666666666667,1276,0.35444444444444445,2564,0.6677083333333333,0.4375,0.71875,0.796875,0.890625,11.602532333804051,0.3985403864833022
laaber_zipkin-02_21_00-jmh121,rciw_median_p__median__ci_bootstrap_median_p,3840,1.0666666666666667,1276,0.35444444444444445,2564,0.6677083333333333,0.484375,0.765625,0.859375,0.890625,0.8775688196915636,0.3908437288839826
laaber_zipkin-02_21_00-jmh121,rmad__mean__ci_bootstrap_mean_p,3840,1.0666666666666667,1276,0.35444444444444445,2564,0.6677083333333333,0.4375,0.71875,0.796875,0.890625,0.5048754955915907,0.4021059298142468
laaber_zipkin-02_21_00-jmh121,rmad__median__ci_bootstrap_median_p,3840,1.0666666666666667,1276,0.35444444444444445,2564,0.6677083333333333,0.484375,0.765625,0.859375,0.890625,0.5128081465220571,0.4067879876302486
