,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,-0.05436390532544379,-0.13535502958579881,-0.28846153846153844,-0.17381656804733728,0.1945266272189349,0.13757396449704143
Median (CV),0.05436390532544379,0.0,-0.08653846153846154,-0.25,-0.1257396449704142,0.2588757396449704,0.20192307692307693
Mean (RCIW_1),0.13535502958579881,0.08653846153846154,0.0,-0.15384615384615385,-0.040680473372781065,0.3076923076923077,0.2559171597633136
Mean (RCIW_2),0.28846153846153844,0.25,0.15384615384615385,0.0,0.11538461538461539,0.4230769230769231,0.38461538461538464
Median (RCIW_3),0.17381656804733728,0.1257396449704142,0.040680473372781065,-0.11538461538461539,0.0,0.3431952662721893,0.2906804733727811
Mean (RMAD),-0.1945266272189349,-0.2588757396449704,-0.3076923076923077,-0.4230769230769231,-0.3431952662721893,0.0,-0.0673076923076923
Median (RMAD),-0.13757396449704143,-0.20192307692307693,-0.2559171597633136,-0.38461538461538464,-0.2906804733727811,0.0673076923076923,0.0
