m_id,n,ns_per_op,bed_setup,it_setup,sr_setup,ir_setup,bed_pos,it_pos,sr_pos,ir_pos,b_name
1,2296,496682.0,5,5,3,3,1,1,1,1,BenchmarkParseText
2,2342,496066.0,5,5,3,3,2,1,1,1,BenchmarkParseText
3,2359,496767.0,5,5,3,3,3,1,1,1,BenchmarkParseText
4,2250,496985.0,5,5,3,3,4,1,1,1,BenchmarkParseText
5,2308,497248.0,5,5,3,3,5,1,1,1,BenchmarkParseText
6,2278,501977.0,5,5,3,3,1,2,1,1,BenchmarkParseText
7,2298,502592.0,5,5,3,3,2,2,1,1,BenchmarkParseText
8,2288,497976.0,5,5,3,3,3,2,1,1,BenchmarkParseText
9,2280,499346.0,5,5,3,3,4,2,1,1,BenchmarkParseText
10,2278,498676.0,5,5,3,3,5,2,1,1,BenchmarkParseText
11,2270,499480.0,5,5,3,3,1,3,1,1,BenchmarkParseText
12,2288,498003.0,5,5,3,3,2,3,1,1,BenchmarkParseText
13,2282,498791.0,5,5,3,3,3,3,1,1,BenchmarkParseText
14,2325,496593.0,5,5,3,3,4,3,1,1,BenchmarkParseText
15,2366,497830.0,5,5,3,3,5,3,1,1,BenchmarkParseText
16,2271,498694.0,5,5,3,3,1,4,1,1,BenchmarkParseText
17,2301,495586.0,5,5,3,3,2,4,1,1,BenchmarkParseText
18,2334,494570.0,5,5,3,3,3,4,1,1,BenchmarkParseText
19,2287,495284.0,5,5,3,3,4,4,1,1,BenchmarkParseText
20,2322,497491.0,5,5,3,3,5,4,1,1,BenchmarkParseText
21,2278,500218.0,5,5,3,3,1,5,1,1,BenchmarkParseText
22,2302,495890.0,5,5,3,3,2,5,1,1,BenchmarkParseText
23,2278,496328.0,5,5,3,3,3,5,1,1,BenchmarkParseText
24,2260,502213.0,5,5,3,3,4,5,1,1,BenchmarkParseText
25,2347,494091.0,5,5,3,3,5,5,1,1,BenchmarkParseText
26,2384,497515.0,5,5,3,3,1,1,2,1,BenchmarkParseText
27,2304,495980.0,5,5,3,3,2,1,2,1,BenchmarkParseText
28,2332,497697.0,5,5,3,3,3,1,2,1,BenchmarkParseText
29,2323,496226.0,5,5,3,3,4,1,2,1,BenchmarkParseText
30,2330,498182.0,5,5,3,3,5,1,2,1,BenchmarkParseText
31,2322,496152.0,5,5,3,3,1,2,2,1,BenchmarkParseText
32,2296,496687.0,5,5,3,3,2,2,2,1,BenchmarkParseText
33,2341,496588.0,5,5,3,3,3,2,2,1,BenchmarkParseText
34,2268,497029.0,5,5,3,3,4,2,2,1,BenchmarkParseText
35,2258,497410.0,5,5,3,3,5,2,2,1,BenchmarkParseText
36,2320,496196.0,5,5,3,3,1,3,2,1,BenchmarkParseText
37,2289,496806.0,5,5,3,3,2,3,2,1,BenchmarkParseText
38,2331,495974.0,5,5,3,3,3,3,2,1,BenchmarkParseText
39,2289,497387.0,5,5,3,3,4,3,2,1,BenchmarkParseText
40,2326,497377.0,5,5,3,3,5,3,2,1,BenchmarkParseText
41,2298,495923.0,5,5,3,3,1,4,2,1,BenchmarkParseText
42,2318,498497.0,5,5,3,3,2,4,2,1,BenchmarkParseText
43,2330,497061.0,5,5,3,3,3,4,2,1,BenchmarkParseText
44,2318,497339.0,5,5,3,3,4,4,2,1,BenchmarkParseText
45,2294,497891.0,5,5,3,3,5,4,2,1,BenchmarkParseText
46,2320,495077.0,5,5,3,3,1,5,2,1,BenchmarkParseText
47,2316,495135.0,5,5,3,3,2,5,2,1,BenchmarkParseText
48,2284,498407.0,5,5,3,3,3,5,2,1,BenchmarkParseText
49,2286,497631.0,5,5,3,3,4,5,2,1,BenchmarkParseText
50,2307,494624.0,5,5,3,3,5,5,2,1,BenchmarkParseText
51,1952,565909.0,5,5,3,3,1,1,3,1,BenchmarkParseText
52,1960,569382.0,5,5,3,3,2,1,3,1,BenchmarkParseText
53,2042,565062.0,5,5,3,3,3,1,3,1,BenchmarkParseText
54,1934,573070.0,5,5,3,3,4,1,3,1,BenchmarkParseText
55,2066,567122.0,5,5,3,3,5,1,3,1,BenchmarkParseText
56,1975,568652.0,5,5,3,3,1,2,3,1,BenchmarkParseText
57,2053,568336.0,5,5,3,3,2,2,3,1,BenchmarkParseText
58,2037,565924.0,5,5,3,3,3,2,3,1,BenchmarkParseText
59,1988,567685.0,5,5,3,3,4,2,3,1,BenchmarkParseText
60,2019,566851.0,5,5,3,3,5,2,3,1,BenchmarkParseText
61,1921,567126.0,5,5,3,3,1,3,3,1,BenchmarkParseText
62,1959,568604.0,5,5,3,3,2,3,3,1,BenchmarkParseText
63,2013,566481.0,5,5,3,3,3,3,3,1,BenchmarkParseText
64,2036,562322.0,5,5,3,3,4,3,3,1,BenchmarkParseText
65,1917,567551.0,5,5,3,3,5,3,3,1,BenchmarkParseText
66,1909,571006.0,5,5,3,3,1,4,3,1,BenchmarkParseText
67,2068,564080.0,5,5,3,3,2,4,3,1,BenchmarkParseText
68,2038,563669.0,5,5,3,3,3,4,3,1,BenchmarkParseText
69,2019,565211.0,5,5,3,3,4,4,3,1,BenchmarkParseText
70,1972,563075.0,5,5,3,3,5,4,3,1,BenchmarkParseText
71,1963,565901.0,5,5,3,3,1,5,3,1,BenchmarkParseText
72,2025,567377.0,5,5,3,3,2,5,3,1,BenchmarkParseText
73,1920,576725.0,5,5,3,3,3,5,3,1,BenchmarkParseText
74,2011,575288.0,5,5,3,3,4,5,3,1,BenchmarkParseText
75,2011,569837.0,5,5,3,3,5,5,3,1,BenchmarkParseText
76,2124,558864.0,5,5,3,3,1,1,1,1,BenchmarkParseTextGzip
77,2035,559335.0,5,5,3,3,2,1,1,1,BenchmarkParseTextGzip
78,2083,562518.0,5,5,3,3,3,1,1,1,BenchmarkParseTextGzip
79,2049,563457.0,5,5,3,3,4,1,1,1,BenchmarkParseTextGzip
80,2064,558083.0,5,5,3,3,5,1,1,1,BenchmarkParseTextGzip
81,2055,558404.0,5,5,3,3,1,2,1,1,BenchmarkParseTextGzip
82,2020,559215.0,5,5,3,3,2,2,1,1,BenchmarkParseTextGzip
83,2100,553811.0,5,5,3,3,3,2,1,1,BenchmarkParseTextGzip
84,2053,554106.0,5,5,3,3,4,2,1,1,BenchmarkParseTextGzip
85,2061,560980.0,5,5,3,3,5,2,1,1,BenchmarkParseTextGzip
86,2074,557312.0,5,5,3,3,1,3,1,1,BenchmarkParseTextGzip
87,1975,563351.0,5,5,3,3,2,3,1,1,BenchmarkParseTextGzip
88,2043,559736.0,5,5,3,3,3,3,1,1,BenchmarkParseTextGzip
89,2022,559098.0,5,5,3,3,4,3,1,1,BenchmarkParseTextGzip
90,2084,558508.0,5,5,3,3,5,3,1,1,BenchmarkParseTextGzip
91,2085,555082.0,5,5,3,3,1,4,1,1,BenchmarkParseTextGzip
92,2113,559547.0,5,5,3,3,2,4,1,1,BenchmarkParseTextGzip
93,2032,561743.0,5,5,3,3,3,4,1,1,BenchmarkParseTextGzip
94,2089,561356.0,5,5,3,3,4,4,1,1,BenchmarkParseTextGzip
95,1936,558756.0,5,5,3,3,5,4,1,1,BenchmarkParseTextGzip
96,2054,559330.0,5,5,3,3,1,5,1,1,BenchmarkParseTextGzip
97,2042,561542.0,5,5,3,3,2,5,1,1,BenchmarkParseTextGzip
98,2010,557789.0,5,5,3,3,3,5,1,1,BenchmarkParseTextGzip
99,2037,560364.0,5,5,3,3,4,5,1,1,BenchmarkParseTextGzip
100,2023,562817.0,5,5,3,3,5,5,1,1,BenchmarkParseTextGzip
101,2092,557395.0,5,5,3,3,1,1,2,1,BenchmarkParseTextGzip
102,2037,558153.0,5,5,3,3,2,1,2,1,BenchmarkParseTextGzip
103,2096,555865.0,5,5,3,3,3,1,2,1,BenchmarkParseTextGzip
104,2060,560024.0,5,5,3,3,4,1,2,1,BenchmarkParseTextGzip
105,2048,555122.0,5,5,3,3,5,1,2,1,BenchmarkParseTextGzip
106,2106,559531.0,5,5,3,3,1,2,2,1,BenchmarkParseTextGzip
107,2114,558105.0,5,5,3,3,2,2,2,1,BenchmarkParseTextGzip
108,2056,559456.0,5,5,3,3,3,2,2,1,BenchmarkParseTextGzip
109,2066,554865.0,5,5,3,3,4,2,2,1,BenchmarkParseTextGzip
110,2126,558071.0,5,5,3,3,5,2,2,1,BenchmarkParseTextGzip
111,2073,559511.0,5,5,3,3,1,3,2,1,BenchmarkParseTextGzip
112,2068,557480.0,5,5,3,3,2,3,2,1,BenchmarkParseTextGzip
113,2068,558021.0,5,5,3,3,3,3,2,1,BenchmarkParseTextGzip
114,2030,565818.0,5,5,3,3,4,3,2,1,BenchmarkParseTextGzip
115,2012,562418.0,5,5,3,3,5,3,2,1,BenchmarkParseTextGzip
116,2115,556101.0,5,5,3,3,1,4,2,1,BenchmarkParseTextGzip
117,2095,557066.0,5,5,3,3,2,4,2,1,BenchmarkParseTextGzip
118,2084,554184.0,5,5,3,3,3,4,2,1,BenchmarkParseTextGzip
119,2077,554883.0,5,5,3,3,4,4,2,1,BenchmarkParseTextGzip
120,2053,561926.0,5,5,3,3,5,4,2,1,BenchmarkParseTextGzip
121,2102,555513.0,5,5,3,3,1,5,2,1,BenchmarkParseTextGzip
122,2118,556787.0,5,5,3,3,2,5,2,1,BenchmarkParseTextGzip
123,2120,556086.0,5,5,3,3,3,5,2,1,BenchmarkParseTextGzip
124,2068,557306.0,5,5,3,3,4,5,2,1,BenchmarkParseTextGzip
125,2068,555393.0,5,5,3,3,5,5,2,1,BenchmarkParseTextGzip
126,2094,558416.0,5,5,3,3,1,1,3,1,BenchmarkParseTextGzip
127,2091,554996.0,5,5,3,3,2,1,3,1,BenchmarkParseTextGzip
128,2044,553980.0,5,5,3,3,3,1,3,1,BenchmarkParseTextGzip
129,2061,554729.0,5,5,3,3,4,1,3,1,BenchmarkParseTextGzip
130,2090,555004.0,5,5,3,3,5,1,3,1,BenchmarkParseTextGzip
131,2053,556947.0,5,5,3,3,1,2,3,1,BenchmarkParseTextGzip
132,2073,558591.0,5,5,3,3,2,2,3,1,BenchmarkParseTextGzip
133,2062,555973.0,5,5,3,3,3,2,3,1,BenchmarkParseTextGzip
134,2073,556062.0,5,5,3,3,4,2,3,1,BenchmarkParseTextGzip
135,2071,555576.0,5,5,3,3,5,2,3,1,BenchmarkParseTextGzip
136,2042,557360.0,5,5,3,3,1,3,3,1,BenchmarkParseTextGzip
137,2064,557356.0,5,5,3,3,2,3,3,1,BenchmarkParseTextGzip
138,2143,556569.0,5,5,3,3,3,3,3,1,BenchmarkParseTextGzip
139,2060,559816.0,5,5,3,3,4,3,3,1,BenchmarkParseTextGzip
140,2112,556215.0,5,5,3,3,5,3,3,1,BenchmarkParseTextGzip
141,2089,579590.0,5,5,3,3,1,4,3,1,BenchmarkParseTextGzip
142,1761,641596.0,5,5,3,3,2,4,3,1,BenchmarkParseTextGzip
143,1735,644831.0,5,5,3,3,3,4,3,1,BenchmarkParseTextGzip
144,1770,641703.0,5,5,3,3,4,4,3,1,BenchmarkParseTextGzip
145,1791,640957.0,5,5,3,3,5,4,3,1,BenchmarkParseTextGzip
146,1818,649333.0,5,5,3,3,1,5,3,1,BenchmarkParseTextGzip
147,1806,639929.0,5,5,3,3,2,5,3,1,BenchmarkParseTextGzip
148,1834,641032.0,5,5,3,3,3,5,3,1,BenchmarkParseTextGzip
