,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,-0.062458908612754764,0.0,0.0,-0.062458908612754764,0.0,-0.062458908612754764
Median (CV),0.062458908612754764,0.0,0.062458908612754764,0.062458908612754764,0.0,0.062458908612754764,0.0
Mean (RCIW_1),0.0,-0.062458908612754764,0.0,0.0,-0.062458908612754764,0.0,-0.062458908612754764
Mean (RCIW_2),0.0,-0.062458908612754764,0.0,0.0,-0.062458908612754764,0.0,-0.062458908612754764
Median (RCIW_3),0.062458908612754764,0.0,0.062458908612754764,0.062458908612754764,0.0,0.062458908612754764,0.0
Mean (RMAD),0.0,-0.062458908612754764,0.0,0.0,-0.062458908612754764,0.0,-0.062458908612754764
Median (RMAD),0.062458908612754764,0.0,0.062458908612754764,0.062458908612754764,0.0,0.062458908612754764,0.0
