File,Instability Functions,Execution Time
toml-v2.0.2.csv,"(<function rciw_median_p at 0x7debe2356b60>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.5215089321136475
toml-v2.0.3.csv,"(<function cv at 0x7dec11650720>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.15942049026489258
toml-v2.0.3.csv,"(<function rmad at 0x7debe2355300>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.4174046516418457
toml-v2.0.3.csv,"(<function rciw_mean_p at 0x7debe2356660>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.25838756561279297
toml-v2.0.3.csv,"(<function rciw_mean_t at 0x7debe2356ca0>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_t at 0x7debe2356d40>)",1.1269638538360596
toml-v2.0.3.csv,"(<function rciw_median_p at 0x7debe2356b60>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.5250420570373535
toml-v2.0.4.csv,"(<function cv at 0x7dec11650720>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.16195011138916016
toml-v2.0.4.csv,"(<function rmad at 0x7debe2355300>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.4170243740081787
toml-v2.0.4.csv,"(<function rciw_mean_p at 0x7debe2356660>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.258359432220459
toml-v2.0.4.csv,"(<function rciw_mean_t at 0x7debe2356ca0>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_t at 0x7debe2356d40>)",1.106677532196045
toml-v2.0.4.csv,"(<function rciw_median_p at 0x7debe2356b60>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.520587682723999
toml-v2.0.5.csv,"(<function cv at 0x7dec11650720>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.15622162818908691
toml-v2.0.5.csv,"(<function rmad at 0x7debe2355300>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.4206583499908447
toml-v2.0.5.csv,"(<function rciw_mean_p at 0x7debe2356660>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.2601284980773926
toml-v2.0.5.csv,"(<function rciw_mean_t at 0x7debe2356ca0>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_t at 0x7debe2356d40>)",1.0961780548095703
toml-v2.0.5.csv,"(<function rciw_median_p at 0x7debe2356b60>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.5246226787567139
zap-v1.19.1.csv,"(<function cv at 0x7dec11650720>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.0889430046081543
zap-v1.19.1.csv,"(<function rmad at 0x7debe2355300>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.24367928504943848
zap-v1.19.1.csv,"(<function rciw_mean_p at 0x7debe2356660>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.1465604305267334
zap-v1.19.1.csv,"(<function rciw_mean_t at 0x7debe2356ca0>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_t at 0x7debe2356d40>)",0.6611850261688232
zap-v1.19.1.csv,"(<function rciw_median_p at 0x7debe2356b60>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.3372979164123535
zap-v1.20.0.csv,"(<function cv at 0x7dec11650720>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.09163498878479004
zap-v1.20.0.csv,"(<function rmad at 0x7debe2355300>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.2586236000061035
zap-v1.20.0.csv,"(<function rciw_mean_p at 0x7debe2356660>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.15386629104614258
zap-v1.20.0.csv,"(<function rciw_mean_t at 0x7debe2356ca0>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_t at 0x7debe2356d40>)",0.6855902671813965
zap-v1.20.0.csv,"(<function rciw_median_p at 0x7debe2356b60>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.32181239128112793
zap-v1.21.0.csv,"(<function cv at 0x7dec11650720>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.09857034683227539
zap-v1.21.0.csv,"(<function rmad at 0x7debe2355300>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.2530510425567627
zap-v1.21.0.csv,"(<function rciw_mean_p at 0x7debe2356660>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.15814208984375
zap-v1.21.0.csv,"(<function rciw_mean_t at 0x7debe2356ca0>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_t at 0x7debe2356d40>)",0.7025012969970703
zap-v1.21.0.csv,"(<function rciw_median_p at 0x7debe2356b60>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.31511855125427246
zap-v1.22.0.csv,"(<function cv at 0x7dec11650720>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.09448742866516113
zap-v1.22.0.csv,"(<function rmad at 0x7debe2355300>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.25585484504699707
zap-v1.22.0.csv,"(<function rciw_mean_p at 0x7debe2356660>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.16217589378356934
zap-v1.22.0.csv,"(<function rciw_mean_t at 0x7debe2356ca0>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_t at 0x7debe2356d40>)",0.7122440338134766
zap-v1.22.0.csv,"(<function rciw_median_p at 0x7debe2356b60>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.3221924304962158
zap-v1.23.0.csv,"(<function cv at 0x7dec11650720>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.24999618530273438
zap-v1.23.0.csv,"(<function rmad at 0x7debe2355300>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.5480165481567383
zap-v1.23.0.csv,"(<function rciw_mean_p at 0x7debe2356660>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_p at 0x7debe2356ac0>)",0.34648847579956055
zap-v1.23.0.csv,"(<function rciw_mean_t at 0x7debe2356ca0>, <function mean at 0x7dec8dde22b0>, <function ci_bootstrap_mean_t at 0x7debe2356d40>)",1.4481019973754883
zap-v1.23.0.csv,"(<function rciw_median_p at 0x7debe2356b60>, <function median at 0x7dec8b53bdb0>, <function ci_bootstrap_median_p at 0x7debe2356c00>)",0.6793391704559326
