m_id,n,ns_per_op,bed_setup,it_setup,sr_setup,ir_setup,bed_pos,it_pos,sr_pos,ir_pos,b_name
28,517,2318204.0,5,5,3,3,3,1,2,1,BenchmarkScanComments/1MValidUtf8
29,517,2319894.0,5,5,3,3,4,1,2,1,BenchmarkScanComments/1MValidUtf8
30,514,2319169.0,5,5,3,3,5,1,2,1,BenchmarkScanComments/1MValidUtf8
31,516,2320881.0,5,5,3,3,1,2,2,1,BenchmarkScanComments/1MValidUtf8
32,514,2315742.0,5,5,3,3,2,2,2,1,BenchmarkScanComments/1MValidUtf8
33,514,2337247.0,5,5,3,3,3,2,2,1,BenchmarkScanComments/1MValidUtf8
34,516,2318419.0,5,5,3,3,4,2,2,1,BenchmarkScanComments/1MValidUtf8
35,517,2316831.0,5,5,3,3,5,2,2,1,BenchmarkScanComments/1MValidUtf8
36,517,2317728.0,5,5,3,3,1,3,2,1,BenchmarkScanComments/1MValidUtf8
37,516,2317370.0,5,5,3,3,2,3,2,1,BenchmarkScanComments/1MValidUtf8
38,517,2315864.0,5,5,3,3,3,3,2,1,BenchmarkScanComments/1MValidUtf8
39,517,2323794.0,5,5,3,3,4,3,2,1,BenchmarkScanComments/1MValidUtf8
40,516,2319914.0,5,5,3,3,5,3,2,1,BenchmarkScanComments/1MValidUtf8
41,517,2322663.0,5,5,3,3,1,4,2,1,BenchmarkScanComments/1MValidUtf8
42,517,2315249.0,5,5,3,3,2,4,2,1,BenchmarkScanComments/1MValidUtf8
43,517,2314900.0,5,5,3,3,3,4,2,1,BenchmarkScanComments/1MValidUtf8
44,511,2321219.0,5,5,3,3,4,4,2,1,BenchmarkScanComments/1MValidUtf8
45,517,2320886.0,5,5,3,3,5,4,2,1,BenchmarkScanComments/1MValidUtf8
46,517,2314552.0,5,5,3,3,1,5,2,1,BenchmarkScanComments/1MValidUtf8
47,516,2316131.0,5,5,3,3,2,5,2,1,BenchmarkScanComments/1MValidUtf8
48,517,2316813.0,5,5,3,3,3,5,2,1,BenchmarkScanComments/1MValidUtf8
49,517,2316112.0,5,5,3,3,4,5,2,1,BenchmarkScanComments/1MValidUtf8
50,517,2315332.0,5,5,3,3,5,5,2,1,BenchmarkScanComments/1MValidUtf8
51,517,2320871.0,5,5,3,3,1,1,3,1,BenchmarkScanComments/1MValidUtf8
52,517,2315610.0,5,5,3,3,2,1,3,1,BenchmarkScanComments/1MValidUtf8
53,516,2319970.0,5,5,3,3,3,1,3,1,BenchmarkScanComments/1MValidUtf8
54,517,2317450.0,5,5,3,3,4,1,3,1,BenchmarkScanComments/1MValidUtf8
55,513,2314654.0,5,5,3,3,5,1,3,1,BenchmarkScanComments/1MValidUtf8
56,517,2315201.0,5,5,3,3,1,2,3,1,BenchmarkScanComments/1MValidUtf8
57,517,2321289.0,5,5,3,3,2,2,3,1,BenchmarkScanComments/1MValidUtf8
58,517,2316488.0,5,5,3,3,3,2,3,1,BenchmarkScanComments/1MValidUtf8
59,517,2319092.0,5,5,3,3,4,2,3,1,BenchmarkScanComments/1MValidUtf8
60,514,2316008.0,5,5,3,3,5,2,3,1,BenchmarkScanComments/1MValidUtf8
61,517,2315270.0,5,5,3,3,1,3,3,1,BenchmarkScanComments/1MValidUtf8
62,517,2315788.0,5,5,3,3,2,3,3,1,BenchmarkScanComments/1MValidUtf8
63,517,2319279.0,5,5,3,3,3,3,3,1,BenchmarkScanComments/1MValidUtf8
64,512,2324604.0,5,5,3,3,4,3,3,1,BenchmarkScanComments/1MValidUtf8
65,516,2316559.0,5,5,3,3,5,3,3,1,BenchmarkScanComments/1MValidUtf8
66,516,2328648.0,5,5,3,3,1,4,3,1,BenchmarkScanComments/1MValidUtf8
67,514,2319239.0,5,5,3,3,2,4,3,1,BenchmarkScanComments/1MValidUtf8
68,516,2319458.0,5,5,3,3,3,4,3,1,BenchmarkScanComments/1MValidUtf8
69,514,2319507.0,5,5,3,3,4,4,3,1,BenchmarkScanComments/1MValidUtf8
70,514,2318546.0,5,5,3,3,5,4,3,1,BenchmarkScanComments/1MValidUtf8
71,516,2320757.0,5,5,3,3,1,5,3,1,BenchmarkScanComments/1MValidUtf8
72,517,2324029.0,5,5,3,3,2,5,3,1,BenchmarkScanComments/1MValidUtf8
73,517,2319243.0,5,5,3,3,3,5,3,1,BenchmarkScanComments/1MValidUtf8
74,517,2317183.0,5,5,3,3,4,5,3,1,BenchmarkScanComments/1MValidUtf8
75,517,2315621.0,5,5,3,3,5,5,3,1,BenchmarkScanComments/1MValidUtf8
76,37337449,32.04,5,5,3,3,1,1,1,1,BenchmarkScanComments/10Valid
77,37365957,32.17,5,5,3,3,2,1,1,1,BenchmarkScanComments/10Valid
78,37386428,32.12,5,5,3,3,3,1,1,1,BenchmarkScanComments/10Valid
79,37209134,32.16,5,5,3,3,4,1,1,1,BenchmarkScanComments/10Valid
80,36972012,31.99,5,5,3,3,5,1,1,1,BenchmarkScanComments/10Valid
81,37291345,32.09,5,5,3,3,1,2,1,1,BenchmarkScanComments/10Valid
82,37396975,32.04,5,5,3,3,2,2,1,1,BenchmarkScanComments/10Valid
83,37410637,32.05,5,5,3,3,3,2,1,1,BenchmarkScanComments/10Valid
84,37398740,32.15,5,5,3,3,4,2,1,1,BenchmarkScanComments/10Valid
85,37405918,32.1,5,5,3,3,5,2,1,1,BenchmarkScanComments/10Valid
86,37332136,31.99,5,5,3,3,1,3,1,1,BenchmarkScanComments/10Valid
87,37364049,32.3,5,5,3,3,2,3,1,1,BenchmarkScanComments/10Valid
88,36450970,32.11,5,5,3,3,3,3,1,1,BenchmarkScanComments/10Valid
89,37399222,32.01,5,5,3,3,4,3,1,1,BenchmarkScanComments/10Valid
90,37315402,32.68,5,5,3,3,5,3,1,1,BenchmarkScanComments/10Valid
91,37343725,32.09,5,5,3,3,1,4,1,1,BenchmarkScanComments/10Valid
92,37457862,32.02,5,5,3,3,2,4,1,1,BenchmarkScanComments/10Valid
93,37363546,32.16,5,5,3,3,3,4,1,1,BenchmarkScanComments/10Valid
94,37222675,32.08,5,5,3,3,4,4,1,1,BenchmarkScanComments/10Valid
95,37333719,32.03,5,5,3,3,5,4,1,1,BenchmarkScanComments/10Valid
96,37367954,32.38,5,5,3,3,1,5,1,1,BenchmarkScanComments/10Valid
97,37379820,32.14,5,5,3,3,2,5,1,1,BenchmarkScanComments/10Valid
98,37369940,32.04,5,5,3,3,3,5,1,1,BenchmarkScanComments/10Valid
99,37428045,32.07,5,5,3,3,4,5,1,1,BenchmarkScanComments/10Valid
100,37225636,32.09,5,5,3,3,5,5,1,1,BenchmarkScanComments/10Valid
101,37330768,32.05,5,5,3,3,1,1,2,1,BenchmarkScanComments/10Valid
102,36909974,32.09,5,5,3,3,2,1,2,1,BenchmarkScanComments/10Valid
103,37377866,32.04,5,5,3,3,3,1,2,1,BenchmarkScanComments/10Valid
104,37357724,32.03,5,5,3,3,4,1,2,1,BenchmarkScanComments/10Valid
105,37260840,32.02,5,5,3,3,5,1,2,1,BenchmarkScanComments/10Valid
106,37084658,32.19,5,5,3,3,1,2,2,1,BenchmarkScanComments/10Valid
107,37412583,32.1,5,5,3,3,2,2,2,1,BenchmarkScanComments/10Valid
108,37362136,32.13,5,5,3,3,3,2,2,1,BenchmarkScanComments/10Valid
109,37252053,32.08,5,5,3,3,4,2,2,1,BenchmarkScanComments/10Valid
110,37391763,32.12,5,5,3,3,5,2,2,1,BenchmarkScanComments/10Valid
111,37397523,32.03,5,5,3,3,1,3,2,1,BenchmarkScanComments/10Valid
112,37392943,32.09,5,5,3,3,2,3,2,1,BenchmarkScanComments/10Valid
113,37302169,32.13,5,5,3,3,3,3,2,1,BenchmarkScanComments/10Valid
114,37348065,32.12,5,5,3,3,4,3,2,1,BenchmarkScanComments/10Valid
115,37397094,32.08,5,5,3,3,5,3,2,1,BenchmarkScanComments/10Valid
116,37297761,32.12,5,5,3,3,1,4,2,1,BenchmarkScanComments/10Valid
117,37367346,32.04,5,5,3,3,2,4,2,1,BenchmarkScanComments/10Valid
118,37351778,32.14,5,5,3,3,3,4,2,1,BenchmarkScanComments/10Valid
119,37368732,32.02,5,5,3,3,4,4,2,1,BenchmarkScanComments/10Valid
120,37316233,32.06,5,5,3,3,5,4,2,1,BenchmarkScanComments/10Valid
121,37391433,32.14,5,5,3,3,1,5,2,1,BenchmarkScanComments/10Valid
122,37346822,32.14,5,5,3,3,2,5,2,1,BenchmarkScanComments/10Valid
123,37412511,32.33,5,5,3,3,3,5,2,1,BenchmarkScanComments/10Valid
124,37395764,32.06,5,5,3,3,4,5,2,1,BenchmarkScanComments/10Valid
125,37416001,31.99,5,5,3,3,5,5,2,1,BenchmarkScanComments/10Valid
126,37241599,32.07,5,5,3,3,1,1,3,1,BenchmarkScanComments/10Valid
127,37331310,32.15,5,5,3,3,2,1,3,1,BenchmarkScanComments/10Valid
128,37364110,32.08,5,5,3,3,3,1,3,1,BenchmarkScanComments/10Valid
129,37426070,32.24,5,5,3,3,4,1,3,1,BenchmarkScanComments/10Valid
130,37054986,32.05,5,5,3,3,5,1,3,1,BenchmarkScanComments/10Valid
131,37427820,32.06,5,5,3,3,1,2,3,1,BenchmarkScanComments/10Valid
132,37416765,31.99,5,5,3,3,2,2,3,1,BenchmarkScanComments/10Valid
133,37360924,32.01,5,5,3,3,3,2,3,1,BenchmarkScanComments/10Valid
134,37327185,32.13,5,5,3,3,4,2,3,1,BenchmarkScanComments/10Valid
135,37435450,32.1,5,5,3,3,5,2,3,1,BenchmarkScanComments/10Valid
136,37329518,32.05,5,5,3,3,1,3,3,1,BenchmarkScanComments/10Valid
137,37446657,32.07,5,5,3,3,2,3,3,1,BenchmarkScanComments/10Valid
138,37361269,32.01,5,5,3,3,3,3,3,1,BenchmarkScanComments/10Valid
139,37435981,32.11,5,5,3,3,4,3,3,1,BenchmarkScanComments/10Valid
140,37171972,32.21,5,5,3,3,5,3,3,1,BenchmarkScanComments/10Valid
141,36574532,32.12,5,5,3,3,1,4,3,1,BenchmarkScanComments/10Valid
142,37238746,32.18,5,5,3,3,2,4,3,1,BenchmarkScanComments/10Valid
143,36960898,32.17,5,5,3,3,3,4,3,1,BenchmarkScanComments/10Valid
144,37288723,32.09,5,5,3,3,4,4,3,1,BenchmarkScanComments/10Valid
145,37432192,32.15,5,5,3,3,5,4,3,1,BenchmarkScanComments/10Valid
146,34286347,33.03,5,5,3,3,1,5,3,1,BenchmarkScanComments/10Valid
147,37269202,32.24,5,5,3,3,2,5,3,1,BenchmarkScanComments/10Valid
148,37386475,32.09,5,5,3,3,3,5,3,1,BenchmarkScanComments/10Valid
149,35686618,32.14,5,5,3,3,4,5,3,1,BenchmarkScanComments/10Valid
150,37161057,32.11,5,5,3,3,5,5,3,1,BenchmarkScanComments/10Valid
151,432981,2747.0,5,5,3,3,1,1,1,1,BenchmarkScanComments/1kValid
152,436167,2746.0,5,5,3,3,2,1,1,1,BenchmarkScanComments/1kValid
153,432565,2748.0,5,5,3,3,3,1,1,1,BenchmarkScanComments/1kValid
154,434950,2747.0,5,5,3,3,4,1,1,1,BenchmarkScanComments/1kValid
155,435902,2748.0,5,5,3,3,5,1,1,1,BenchmarkScanComments/1kValid
156,435709,2746.0,5,5,3,3,1,2,1,1,BenchmarkScanComments/1kValid
157,435921,2748.0,5,5,3,3,2,2,1,1,BenchmarkScanComments/1kValid
158,433446,2746.0,5,5,3,3,3,2,1,1,BenchmarkScanComments/1kValid
159,434932,2747.0,5,5,3,3,4,2,1,1,BenchmarkScanComments/1kValid
160,435861,2753.0,5,5,3,3,5,2,1,1,BenchmarkScanComments/1kValid
161,436236,2767.0,5,5,3,3,1,3,1,1,BenchmarkScanComments/1kValid
162,435333,2746.0,5,5,3,3,2,3,1,1,BenchmarkScanComments/1kValid
163,435901,2751.0,5,5,3,3,3,3,1,1,BenchmarkScanComments/1kValid
164,435346,2750.0,5,5,3,3,4,3,1,1,BenchmarkScanComments/1kValid
165,434540,2751.0,5,5,3,3,5,3,1,1,BenchmarkScanComments/1kValid
166,436101,2749.0,5,5,3,3,1,4,1,1,BenchmarkScanComments/1kValid
167,435805,2746.0,5,5,3,3,2,4,1,1,BenchmarkScanComments/1kValid
168,434649,2750.0,5,5,3,3,3,4,1,1,BenchmarkScanComments/1kValid
169,432370,2748.0,5,5,3,3,4,4,1,1,BenchmarkScanComments/1kValid
170,435427,2746.0,5,5,3,3,5,4,1,1,BenchmarkScanComments/1kValid
171,434680,2747.0,5,5,3,3,1,5,1,1,BenchmarkScanComments/1kValid
172,433600,2750.0,5,5,3,3,2,5,1,1,BenchmarkScanComments/1kValid
173,436384,2749.0,5,5,3,3,3,5,1,1,BenchmarkScanComments/1kValid
174,435456,2753.0,5,5,3,3,4,5,1,1,BenchmarkScanComments/1kValid
175,435757,2748.0,5,5,3,3,5,5,1,1,BenchmarkScanComments/1kValid
176,434853,2749.0,5,5,3,3,1,1,2,1,BenchmarkScanComments/1kValid
177,434971,2747.0,5,5,3,3,2,1,2,1,BenchmarkScanComments/1kValid
178,434108,2753.0,5,5,3,3,3,1,2,1,BenchmarkScanComments/1kValid
179,433616,2753.0,5,5,3,3,4,1,2,1,BenchmarkScanComments/1kValid
180,431319,2750.0,5,5,3,3,5,1,2,1,BenchmarkScanComments/1kValid
181,434946,2753.0,5,5,3,3,1,2,2,1,BenchmarkScanComments/1kValid
182,409305,2748.0,5,5,3,3,2,2,2,1,BenchmarkScanComments/1kValid
183,431200,2746.0,5,5,3,3,3,2,2,1,BenchmarkScanComments/1kValid
184,430873,2754.0,5,5,3,3,4,2,2,1,BenchmarkScanComments/1kValid
185,435190,2751.0,5,5,3,3,5,2,2,1,BenchmarkScanComments/1kValid
186,435658,2743.0,5,5,3,3,1,3,2,1,BenchmarkScanComments/1kValid
187,435332,2745.0,5,5,3,3,2,3,2,1,BenchmarkScanComments/1kValid
188,435349,2748.0,5,5,3,3,3,3,2,1,BenchmarkScanComments/1kValid
189,436107,2748.0,5,5,3,3,4,3,2,1,BenchmarkScanComments/1kValid
190,436048,2743.0,5,5,3,3,5,3,2,1,BenchmarkScanComments/1kValid
191,435196,2745.0,5,5,3,3,1,4,2,1,BenchmarkScanComments/1kValid
192,434030,2751.0,5,5,3,3,2,4,2,1,BenchmarkScanComments/1kValid
193,429922,2746.0,5,5,3,3,3,4,2,1,BenchmarkScanComments/1kValid
194,435276,2751.0,5,5,3,3,4,4,2,1,BenchmarkScanComments/1kValid
195,431304,2750.0,5,5,3,3,5,4,2,1,BenchmarkScanComments/1kValid
196,434365,2748.0,5,5,3,3,1,5,2,1,BenchmarkScanComments/1kValid
197,431127,2750.0,5,5,3,3,2,5,2,1,BenchmarkScanComments/1kValid
198,436330,2754.0,5,5,3,3,3,5,2,1,BenchmarkScanComments/1kValid
199,435853,2745.0,5,5,3,3,4,5,2,1,BenchmarkScanComments/1kValid
200,434022,2747.0,5,5,3,3,5,5,2,1,BenchmarkScanComments/1kValid
201,436173,2749.0,5,5,3,3,1,1,3,1,BenchmarkScanComments/1kValid
202,435705,2748.0,5,5,3,3,2,1,3,1,BenchmarkScanComments/1kValid
203,435694,2747.0,5,5,3,3,3,1,3,1,BenchmarkScanComments/1kValid
204,431805,2751.0,5,5,3,3,4,1,3,1,BenchmarkScanComments/1kValid
205,432237,2751.0,5,5,3,3,5,1,3,1,BenchmarkScanComments/1kValid
206,435381,2751.0,5,5,3,3,1,2,3,1,BenchmarkScanComments/1kValid
207,435505,2749.0,5,5,3,3,2,2,3,1,BenchmarkScanComments/1kValid
208,436052,2749.0,5,5,3,3,3,2,3,1,BenchmarkScanComments/1kValid
209,435093,2753.0,5,5,3,3,4,2,3,1,BenchmarkScanComments/1kValid
210,435650,2748.0,5,5,3,3,5,2,3,1,BenchmarkScanComments/1kValid
211,434618,2747.0,5,5,3,3,1,3,3,1,BenchmarkScanComments/1kValid
212,435140,2758.0,5,5,3,3,2,3,3,1,BenchmarkScanComments/1kValid
213,433975,2760.0,5,5,3,3,3,3,3,1,BenchmarkScanComments/1kValid
214,431684,2756.0,5,5,3,3,4,3,3,1,BenchmarkScanComments/1kValid
215,435219,2747.0,5,5,3,3,5,3,3,1,BenchmarkScanComments/1kValid
216,436024,2749.0,5,5,3,3,1,4,3,1,BenchmarkScanComments/1kValid
217,437046,2754.0,5,5,3,3,2,4,3,1,BenchmarkScanComments/1kValid
218,435714,2750.0,5,5,3,3,3,4,3,1,BenchmarkScanComments/1kValid
219,433232,2753.0,5,5,3,3,4,4,3,1,BenchmarkScanComments/1kValid
220,434930,2750.0,5,5,3,3,5,4,3,1,BenchmarkScanComments/1kValid
221,434052,2748.0,5,5,3,3,1,5,3,1,BenchmarkScanComments/1kValid
222,434068,2754.0,5,5,3,3,2,5,3,1,BenchmarkScanComments/1kValid
223,434653,2748.0,5,5,3,3,3,5,3,1,BenchmarkScanComments/1kValid
224,434628,2750.0,5,5,3,3,4,5,3,1,BenchmarkScanComments/1kValid
225,432074,2750.0,5,5,3,3,5,5,3,1,BenchmarkScanComments/1kValid
226,428,2802256.0,5,5,3,3,1,1,1,1,BenchmarkScanComments/1MValid
227,427,2800377.0,5,5,3,3,2,1,1,1,BenchmarkScanComments/1MValid
228,426,2801315.0,5,5,3,3,3,1,1,1,BenchmarkScanComments/1MValid
229,426,2804584.0,5,5,3,3,4,1,1,1,BenchmarkScanComments/1MValid
230,427,2804714.0,5,5,3,3,5,1,1,1,BenchmarkScanComments/1MValid
231,426,2803659.0,5,5,3,3,1,2,1,1,BenchmarkScanComments/1MValid
232,427,2799162.0,5,5,3,3,2,2,1,1,BenchmarkScanComments/1MValid
233,427,2799542.0,5,5,3,3,3,2,1,1,BenchmarkScanComments/1MValid
234,426,2797308.0,5,5,3,3,4,2,1,1,BenchmarkScanComments/1MValid
235,427,2802368.0,5,5,3,3,5,2,1,1,BenchmarkScanComments/1MValid
236,427,2804326.0,5,5,3,3,1,3,1,1,BenchmarkScanComments/1MValid
237,428,2798844.0,5,5,3,3,2,3,1,1,BenchmarkScanComments/1MValid
238,424,2805474.0,5,5,3,3,3,3,1,1,BenchmarkScanComments/1MValid
239,428,2797555.0,5,5,3,3,4,3,1,1,BenchmarkScanComments/1MValid
240,424,2802103.0,5,5,3,3,5,3,1,1,BenchmarkScanComments/1MValid
241,426,2802380.0,5,5,3,3,1,4,1,1,BenchmarkScanComments/1MValid
242,428,2802771.0,5,5,3,3,2,4,1,1,BenchmarkScanComments/1MValid
243,426,2809953.0,5,5,3,3,3,4,1,1,BenchmarkScanComments/1MValid
244,426,2806512.0,5,5,3,3,4,4,1,1,BenchmarkScanComments/1MValid
245,427,2806260.0,5,5,3,3,5,4,1,1,BenchmarkScanComments/1MValid
246,426,2805423.0,5,5,3,3,1,5,1,1,BenchmarkScanComments/1MValid
247,428,2797554.0,5,5,3,3,2,5,1,1,BenchmarkScanComments/1MValid
248,428,2801056.0,5,5,3,3,3,5,1,1,BenchmarkScanComments/1MValid
249,428,2800281.0,5,5,3,3,4,5,1,1,BenchmarkScanComments/1MValid
250,424,2799585.0,5,5,3,3,5,5,1,1,BenchmarkScanComments/1MValid
251,427,2802927.0,5,5,3,3,1,1,2,1,BenchmarkScanComments/1MValid
252,427,2801640.0,5,5,3,3,2,1,2,1,BenchmarkScanComments/1MValid
253,427,2803413.0,5,5,3,3,3,1,2,1,BenchmarkScanComments/1MValid
254,427,2805225.0,5,5,3,3,4,1,2,1,BenchmarkScanComments/1MValid
255,427,2803548.0,5,5,3,3,5,1,2,1,BenchmarkScanComments/1MValid
256,427,2805910.0,5,5,3,3,1,2,2,1,BenchmarkScanComments/1MValid
257,427,2800758.0,5,5,3,3,2,2,2,1,BenchmarkScanComments/1MValid
258,428,2802466.0,5,5,3,3,3,2,2,1,BenchmarkScanComments/1MValid
259,426,2809581.0,5,5,3,3,4,2,2,1,BenchmarkScanComments/1MValid
260,426,2810598.0,5,5,3,3,5,2,2,1,BenchmarkScanComments/1MValid
261,428,2805316.0,5,5,3,3,1,3,2,1,BenchmarkScanComments/1MValid
262,428,2802705.0,5,5,3,3,2,3,2,1,BenchmarkScanComments/1MValid
263,427,2801908.0,5,5,3,3,3,3,2,1,BenchmarkScanComments/1MValid
264,427,2804019.0,5,5,3,3,4,3,2,1,BenchmarkScanComments/1MValid
265,428,2801021.0,5,5,3,3,5,3,2,1,BenchmarkScanComments/1MValid
266,427,2801991.0,5,5,3,3,1,4,2,1,BenchmarkScanComments/1MValid
267,428,2804377.0,5,5,3,3,2,4,2,1,BenchmarkScanComments/1MValid
268,427,2807903.0,5,5,3,3,3,4,2,1,BenchmarkScanComments/1MValid
269,427,2807169.0,5,5,3,3,4,4,2,1,BenchmarkScanComments/1MValid
270,426,2804857.0,5,5,3,3,5,4,2,1,BenchmarkScanComments/1MValid
271,428,2806055.0,5,5,3,3,1,5,2,1,BenchmarkScanComments/1MValid
272,428,2795802.0,5,5,3,3,2,5,2,1,BenchmarkScanComments/1MValid
273,428,2803632.0,5,5,3,3,3,5,2,1,BenchmarkScanComments/1MValid
274,427,2797967.0,5,5,3,3,4,5,2,1,BenchmarkScanComments/1MValid
275,428,2806318.0,5,5,3,3,5,5,2,1,BenchmarkScanComments/1MValid
276,428,2801331.0,5,5,3,3,1,1,3,1,BenchmarkScanComments/1MValid
277,427,2798778.0,5,5,3,3,2,1,3,1,BenchmarkScanComments/1MValid
278,427,2804016.0,5,5,3,3,3,1,3,1,BenchmarkScanComments/1MValid
279,427,2805590.0,5,5,3,3,4,1,3,1,BenchmarkScanComments/1MValid
280,427,2800948.0,5,5,3,3,5,1,3,1,BenchmarkScanComments/1MValid
281,427,2801764.0,5,5,3,3,1,2,3,1,BenchmarkScanComments/1MValid
282,426,2800126.0,5,5,3,3,2,2,3,1,BenchmarkScanComments/1MValid
283,427,2802214.0,5,5,3,3,3,2,3,1,BenchmarkScanComments/1MValid
284,428,2797358.0,5,5,3,3,4,2,3,1,BenchmarkScanComments/1MValid
285,428,2804793.0,5,5,3,3,5,2,3,1,BenchmarkScanComments/1MValid
286,428,2800579.0,5,5,3,3,1,3,3,1,BenchmarkScanComments/1MValid
287,428,2803199.0,5,5,3,3,2,3,3,1,BenchmarkScanComments/1MValid
288,428,2798231.0,5,5,3,3,3,3,3,1,BenchmarkScanComments/1MValid
289,428,2799736.0,5,5,3,3,4,3,3,1,BenchmarkScanComments/1MValid
290,426,2810165.0,5,5,3,3,5,3,3,1,BenchmarkScanComments/1MValid
291,427,2798837.0,5,5,3,3,1,4,3,1,BenchmarkScanComments/1MValid
292,427,2803200.0,5,5,3,3,2,4,3,1,BenchmarkScanComments/1MValid
293,428,2800826.0,5,5,3,3,3,4,3,1,BenchmarkScanComments/1MValid
294,426,2799614.0,5,5,3,3,4,4,3,1,BenchmarkScanComments/1MValid
295,428,2802395.0,5,5,3,3,5,4,3,1,BenchmarkScanComments/1MValid
296,428,2797255.0,5,5,3,3,1,5,3,1,BenchmarkScanComments/1MValid
297,427,2799919.0,5,5,3,3,2,5,3,1,BenchmarkScanComments/1MValid
298,427,2799580.0,5,5,3,3,3,5,3,1,BenchmarkScanComments/1MValid
299,427,2801350.0,5,5,3,3,4,5,3,1,BenchmarkScanComments/1MValid
300,426,2802096.0,5,5,3,3,5,5,3,1,BenchmarkScanComments/1MValid
301,56110162,21.25,5,5,3,3,1,1,1,1,BenchmarkScanComments/10ValidUtf8
302,56354848,21.28,5,5,3,3,2,1,1,1,BenchmarkScanComments/10ValidUtf8
303,56274762,21.32,5,5,3,3,3,1,1,1,BenchmarkScanComments/10ValidUtf8
304,56024594,21.3,5,5,3,3,4,1,1,1,BenchmarkScanComments/10ValidUtf8
305,56165654,21.25,5,5,3,3,5,1,1,1,BenchmarkScanComments/10ValidUtf8
306,56421356,21.22,5,5,3,3,1,2,1,1,BenchmarkScanComments/10ValidUtf8
307,56201268,21.23,5,5,3,3,2,2,1,1,BenchmarkScanComments/10ValidUtf8
308,56254873,21.29,5,5,3,3,3,2,1,1,BenchmarkScanComments/10ValidUtf8
309,56185448,21.22,5,5,3,3,4,2,1,1,BenchmarkScanComments/10ValidUtf8
310,51538902,21.35,5,5,3,3,5,2,1,1,BenchmarkScanComments/10ValidUtf8
311,56216373,21.24,5,5,3,3,1,3,1,1,BenchmarkScanComments/10ValidUtf8
312,56323216,21.27,5,5,3,3,2,3,1,1,BenchmarkScanComments/10ValidUtf8
313,56225188,21.27,5,5,3,3,3,3,1,1,BenchmarkScanComments/10ValidUtf8
314,56248262,21.29,5,5,3,3,4,3,1,1,BenchmarkScanComments/10ValidUtf8
315,56295628,21.28,5,5,3,3,5,3,1,1,BenchmarkScanComments/10ValidUtf8
316,56242563,21.26,5,5,3,3,1,4,1,1,BenchmarkScanComments/10ValidUtf8
317,56294701,21.28,5,5,3,3,2,4,1,1,BenchmarkScanComments/10ValidUtf8
318,53746832,21.24,5,5,3,3,3,4,1,1,BenchmarkScanComments/10ValidUtf8
319,56200134,21.26,5,5,3,3,4,4,1,1,BenchmarkScanComments/10ValidUtf8
320,56187282,21.24,5,5,3,3,5,4,1,1,BenchmarkScanComments/10ValidUtf8
321,56112568,21.25,5,5,3,3,1,5,1,1,BenchmarkScanComments/10ValidUtf8
