Project,Method,Max Time in s,Max Time in h,Min Time in s,Min Time in h,Time Saved,Time Saved %,Fraction of leq 0.01 change,Fraction of leq 0.03 change,Fraction of leq 0.05 change,Fraction of leq 0.1 change,CI Lower Dev,CI Upper Dev
toml-v2.0.2,cv__mean__ci_bootstrap_mean_p,2625,0.7291666666666666,105,0.029166666666666667,2520,0.96,1.0,1.0,1.0,1.0,0.03001786282224,0.0094725623723005
toml-v2.0.2,rciw_mean_p__mean__ci_bootstrap_mean_p,2625,0.7291666666666666,178,0.049444444444444444,2447,0.9321904761904762,1.0,1.0,1.0,1.0,0.0300524474811163,0.004151514041942
toml-v2.0.2,rciw_mean_t__mean__ci_bootstrap_mean_t,2625,0.7291666666666666,407,0.11305555555555555,2218,0.8449523809523809,1.0,1.0,1.0,1.0,0.3248711329759824,0.0071383983677105
toml-v2.0.2,rciw_median_p__median__ci_bootstrap_median_p,2625,0.7291666666666666,178,0.049444444444444444,2447,0.9321904761904762,1.0,1.0,1.0,1.0,0.0110445912469033,0.0051211429099208
toml-v2.0.2,rmad__median__ci_bootstrap_median_p,2625,0.7291666666666666,105,0.029166666666666667,2520,0.96,1.0,1.0,1.0,1.0,0.0177750536316272,0.0090600226500566
