,Mean (CV),Median (CV),Mean (RCIW_1),Mean (RCIW_2),Median (RCIW_3),Mean (RMAD),Median (RMAD)
Mean (CV),0.0,-0.19263642340565418,-0.09270216962524655,-0.11768573307034845,-0.18606180144641682,0.062458908612754764,-0.08349769888231427
Median (CV),0.19263642340565418,0.0,0.12689020381328073,0.13083497698882315,0.03155818540433925,0.2084155161078238,0.042735042735042736
Mean (RCIW_1),0.09270216962524655,-0.12689020381328073,0.0,-0.020381328073635765,-0.10979618671926364,0.1334648257725181,-0.0650887573964497
Mean (RCIW_2),0.11768573307034845,-0.13083497698882315,0.020381328073635765,0.0,-0.10256410256410256,0.14201183431952663,-0.09861932938856016
Median (RCIW_3),0.18606180144641682,-0.03155818540433925,0.10979618671926364,0.10256410256410256,0.0,0.19986850756081526,0.0019723865877712033
Mean (RMAD),-0.062458908612754764,-0.2084155161078238,-0.1334648257725181,-0.14201183431952663,-0.19986850756081526,0.0,-0.09861932938856016
Median (RMAD),0.08349769888231427,-0.042735042735042736,0.0650887573964497,0.09861932938856016,-0.0019723865877712033,0.09861932938856016,0.0
