Benchmark,Config,Instability,Time,Average,CI Lower,CI Upper
BenchmarkBuffers/ByteSlice,"(1, 4, 1)",0.000413223140495859,4,12.1,12.08,12.11
BenchmarkBuffers/BytesBuffer,"(3, 5, 5)",0.004936530324400584,75,14.18,14.14,14.65
BenchmarkBuffers/CustomBuffer,"(2, 4, 2)",0.004297378599054714,16,11.635000000000002,11.59,13.89
BenchmarkBufferedWriteSyncer/write_file_with_buffer,"(1, 4, 4)",0.008289811821271717,16,60.315,59.64,60.84
BenchmarkMultiWriteSyncer/2_discarder,"(1, 3, 4)",0.0017802644964394782,12,39.32,39.245000000000005,39.39
BenchmarkMultiWriteSyncer/4_discarder,"(2, 3, 1)",0.0008130815791851424,6,55.345,55.3,55.54
BenchmarkMultiWriteSyncer/4_discarder_with_buffer,"(2, 3, 4)",0.00285398637451675,24,54.31,54.16,54.425
BenchmarkWriteSyncer/write_file_with_no_buffer,"(1, 4, 1)",0.027813608513382777,4,620.2,534.0,639.2
BenchmarkZapConsole,"(1, 4, 2)",0.006512729425695678,8,1689.0,1649.0,1705.5
BenchmarkJSONLogMarshalerFunc,"(3, 5, 5)",0.013916500994035786,75,503.0,497.7,505.9
BenchmarkZapJSONFloat32AndComplex64,"(1, 3, 4)",0.00859742704738001,12,796.75,790.15,806.9
BenchmarkZapJSON,"(1, 4, 1)",0.0029106029106029108,4,1202.5,1194.0,1208.0
BenchmarkStandardJSON,"(2, 2, 2)",0.004506349856616141,8,3661.5,3636.0,3695.0
BenchmarkSampler_Check/7_keys,"(3, 5, 5)",0.0016413623307344747,75,24.37,24.34,24.4
BenchmarkSampler_Check/50_keys,"(2, 4, 2)",0.0005463485703878636,16,27.455,27.44,27.47
BenchmarkSampler_Check/100_keys,"(2, 2, 4)",0.0012738853503184765,16,27.475,27.45,27.52
BenchmarkSampler_CheckWithHook/7_keys,"(2, 2, 2)",0.0014234875444840817,8,28.1,28.055,28.595099999999984
BenchmarkSampler_CheckWithHook/50_keys,"(1, 3, 3)",0.0012849341471249324,9,31.13,31.09,31.27
BenchmarkSampler_CheckWithHook/100_keys,"(1, 4, 4)",0.0009626183218354288,16,31.165,31.11,31.19
BenchmarkTeeCheck,"(1, 4, 1)",0.049635701275045505,4,768.6,721.7,820.8
BenchmarkWriter/single,"(2, 2, 3)",0.00897409749133185,12,245.14999999999998,242.6,248.35
BenchmarkWriter/splits,"(3, 5, 5)",0.004231311706629215,75,283.6,282.9,284.4
